algo,scenario,map,start,time_us,exact,worst_ratio
dijkstra-dial-skip,no_roads,arena,126,273.345000,1,1.000000
dijkstra-dial-skip,no_roads,arena,25,194.167000,1,1.000000
dijkstra-dial-skip,no_roads,arena,308,179.348000,1,1.000000
dijkstra-dial-skip,no_roads,arena,275,194.397000,1,1.000000
dijkstra-dial-skip,no_roads,arena,252,186.541000,1,1.000000
dijkstra-dial-skip,no_roads,arena,156,182.658000,1,1.000000
dijkstra-dial-skip,no_roads,arena,115,188.196000,1,1.000000
dijkstra-dial-skip,no_roads,arena,613,217.028000,1,1.000000
dijkstra-dial-skip,no_roads,arena,99,191.877000,1,1.000000
dijkstra-dial-skip,no_roads,arena,473,196.126000,1,1.000000
dijkstra-dial-skip,no_roads,arena,32,185.436000,1,1.000000
dijkstra-dial-skip,no_roads,arena,30,189.264000,1,1.000000
dijkstra-dial-skip,no_roads,arena,105,195.069000,1,1.000000
dijkstra-dial-skip,no_roads,arena,247,266.777000,1,1.000000
dijkstra-dial-skip,no_roads,arena,262,236.939000,1,1.000000
dijkstra-dial-skip,no_roads,arena,572,188.391000,1,1.000000
dijkstra-dial-skip,no_roads,arena,27,202.024000,1,1.000000
dijkstra-dial-skip,no_roads,arena,222,185.866000,1,1.000000
dijkstra-dial-skip,no_roads,arena,613,201.329000,1,1.000000
dijkstra-dial-skip,no_roads,arena,470,185.915000,1,1.000000
dijkstra-dial-skip,no_roads,arena,249,199.955000,1,1.000000
dijkstra-dial-skip,no_roads,arena,502,190.644000,1,1.000000
dijkstra-dial-skip,no_roads,arena,311,219.460000,1,1.000000
dijkstra-dial-skip,no_roads,arena,6,185.605000,1,1.000000
dijkstra-dial-skip,no_roads,arena,178,192.555000,1,1.000000
dijkstra-dial-skip,no_roads,arena,473,207.066000,1,1.000000
dijkstra-dial-skip,no_roads,arena,381,192.056000,1,1.000000
dijkstra-dial-skip,no_roads,arena,311,196.788000,1,1.000000
dijkstra-dial-skip,no_roads,arena,174,236.182000,1,1.000000
dijkstra-dial-skip,no_roads,arena,242,209.285000,1,1.000000
dijkstra-dial-skip,no_roads,arena,375,204.905000,1,1.000000
dijkstra-dial-skip,no_roads,arena,115,200.636000,1,1.000000
dijkstra-dial-skip,no_roads,arena,104,186.840000,1,1.000000
dijkstra-dial-skip,no_roads,arena,427,190.966000,1,1.000000
dijkstra-dial-skip,no_roads,arena,110,183.602000,1,1.000000
dijkstra-dial-skip,no_roads,arena,404,183.720000,1,1.000000
dijkstra-dial-skip,no_roads,arena,388,182.285000,1,1.000000
dijkstra-dial-skip,no_roads,arena,297,198.954000,1,1.000000
dijkstra-dial-skip,no_roads,arena,44,195.823000,1,1.000000
dijkstra-dial-skip,no_roads,arena,514,180.806000,1,1.000000
dijkstra-dial-skip,no_roads,arena,604,189.503000,1,1.000000
dijkstra-dial-skip,no_roads,arena,139,200.888000,1,1.000000
dijkstra-dial-skip,no_roads,arena,425,191.575000,1,1.000000
dijkstra-dial-skip,no_roads,arena,88,199.403000,1,1.000000
dijkstra-dial-skip,no_roads,arena,620,200.712000,1,1.000000
dijkstra-dial-skip,no_roads,arena,328,182.128000,1,1.000000
dijkstra-dial-skip,no_roads,arena,407,187.628000,1,1.000000
dijkstra-dial-skip,no_roads,arena,214,183.599000,1,1.000000
dijkstra-dial-skip,no_roads,arena,78,186.769000,1,1.000000
dijkstra-dial-skip,no_roads,arena,46,191.793000,1,1.000000
dijkstra-dial-skip,no_roads,arena,257,245.834000,1,1.000000
dijkstra-dial-skip,no_roads,arena,324,173.001000,1,1.000000
dijkstra-dial-skip,no_roads,arena,89,183.780000,1,1.000000
dijkstra-dial-skip,no_roads,arena,262,156.445000,1,1.000000
dijkstra-dial-skip,no_roads,arena,114,168.379000,1,1.000000
dijkstra-dial-skip,no_roads,arena,427,156.500000,1,1.000000
dijkstra-dial-skip,no_roads,arena,311,280.854000,1,1.000000
dijkstra-dial-skip,no_roads,arena,508,241.843000,1,1.000000
dijkstra-dial-skip,no_roads,arena,410,170.949000,1,1.000000
dijkstra-dial-skip,no_roads,arena,181,201.715000,1,1.000000
dijkstra-dial-skip,no_roads,arena,416,174.651000,1,1.000000
dijkstra-dial-skip,no_roads,arena,399,205.233000,1,1.000000
dijkstra-dial-skip,no_roads,arena,233,195.581000,1,1.000000
dijkstra-dial-skip,no_roads,arena,300,187.279000,1,1.000000
dijkstra-dial-skip,no_roads,arena,80,192.894000,1,1.000000
dijkstra-dial-skip,no_roads,arena,191,195.984000,1,1.000000
dijkstra-dial-skip,no_roads,arena,601,198.638000,1,1.000000
dijkstra-dial-skip,no_roads,arena,275,211.812000,1,1.000000
dijkstra-dial-skip,no_roads,arena,182,181.063000,1,1.000000
dijkstra-dial-skip,no_roads,arena,518,196.066000,1,1.000000
dijkstra-dial-skip,no_roads,arena,426,300.849000,1,1.000000
dijkstra-dial-skip,no_roads,arena,303,280.040000,1,1.000000
dijkstra-dial-skip,no_roads,arena,248,201.536000,1,1.000000
dijkstra-dial-skip,no_roads,arena,363,192.100000,1,1.000000
dijkstra-dial-skip,no_roads,arena,57,198.055000,1,1.000000
dijkstra-dial-skip,no_roads,arena,258,181.354000,1,1.000000
dijkstra-dial-skip,no_roads,arena,32,188.388000,1,1.000000
dijkstra-dial-skip,no_roads,arena,354,185.210000,1,1.000000
dijkstra-dial-skip,no_roads,arena,450,191.632000,1,1.000000
dijkstra-dial-skip,no_roads,arena,301,198.832000,1,1.000000
dijkstra-dial-skip,no_roads,arena,74,189.869000,1,1.000000
dijkstra-dial-skip,no_roads,arena,235,205.972000,1,1.000000
dijkstra-dial-skip,no_roads,arena,352,186.328000,1,1.000000
dijkstra-dial-skip,no_roads,arena,236,179.229000,1,1.000000
dijkstra-dial-skip,no_roads,arena,566,298.810000,1,1.000000
dijkstra-dial-skip,no_roads,arena,445,212.610000,1,1.000000
dijkstra-dial-skip,no_roads,arena,513,207.147000,1,1.000000
dijkstra-dial-skip,no_roads,arena,160,184.673000,1,1.000000
dijkstra-dial-skip,no_roads,arena,298,185.428000,1,1.000000
dijkstra-dial-skip,no_roads,arena,156,186.722000,1,1.000000
dijkstra-dial-skip,no_roads,arena,277,206.585000,1,1.000000
dijkstra-dial-skip,no_roads,arena,606,190.074000,1,1.000000
dijkstra-dial-skip,no_roads,arena,296,193.718000,1,1.000000
dijkstra-dial-skip,no_roads,arena,480,184.220000,1,1.000000
dijkstra-dial-skip,no_roads,arena,448,194.221000,1,1.000000
dijkstra-dial-skip,no_roads,arena,407,189.470000,1,1.000000
dijkstra-dial-skip,no_roads,arena,248,190.175000,1,1.000000
dijkstra-dial-skip,no_roads,arena,155,204.120000,1,1.000000
dijkstra-dial-skip,no_roads,arena,576,228.749000,1,1.000000
dijkstra-dial-skip,no_roads,arena,553,197.350000,1,1.000000
dijkstra-dial-skip,with_roads,arena,126,189.611000,1,1.000000
dijkstra-dial-skip,with_roads,arena,25,184.048000,1,1.000000
dijkstra-dial-skip,with_roads,arena,308,179.936000,1,1.000000
dijkstra-dial-skip,with_roads,arena,275,249.241000,1,1.000000
dijkstra-dial-skip,with_roads,arena,252,191.258000,1,1.000000
dijkstra-dial-skip,with_roads,arena,156,201.627000,1,1.000000
dijkstra-dial-skip,with_roads,arena,115,192.299000,1,1.000000
dijkstra-dial-skip,with_roads,arena,613,188.776000,1,1.000000
dijkstra-dial-skip,with_roads,arena,99,199.522000,1,1.000000
dijkstra-dial-skip,with_roads,arena,473,191.691000,1,1.000000
dijkstra-dial-skip,with_roads,arena,32,198.863000,1,1.000000
dijkstra-dial-skip,with_roads,arena,30,196.151000,1,1.000000
dijkstra-dial-skip,with_roads,arena,105,199.058000,1,1.000000
dijkstra-dial-skip,with_roads,arena,247,198.198000,1,1.000000
dijkstra-dial-skip,with_roads,arena,262,190.727000,1,1.000000
dijkstra-dial-skip,with_roads,arena,572,190.668000,1,1.000000
dijkstra-dial-skip,with_roads,arena,27,310.667000,1,1.000000
dijkstra-dial-skip,with_roads,arena,222,168.890000,1,1.000000
dijkstra-dial-skip,with_roads,arena,613,164.556000,1,1.000000
dijkstra-dial-skip,with_roads,arena,470,161.683000,1,1.000000
dijkstra-dial-skip,with_roads,arena,249,164.662000,1,1.000000
dijkstra-dial-skip,with_roads,arena,502,159.936000,1,1.000000
dijkstra-dial-skip,with_roads,arena,311,165.844000,1,1.000000
dijkstra-dial-skip,with_roads,arena,6,163.876000,1,1.000000
dijkstra-dial-skip,with_roads,arena,178,159.867000,1,1.000000
dijkstra-dial-skip,with_roads,arena,473,164.538000,1,1.000000
dijkstra-dial-skip,with_roads,arena,381,204.862000,1,1.000000
dijkstra-dial-skip,with_roads,arena,311,193.046000,1,1.000000
dijkstra-dial-skip,with_roads,arena,174,223.084000,1,1.000000
dijkstra-dial-skip,with_roads,arena,242,184.900000,1,1.000000
dijkstra-dial-skip,with_roads,arena,375,183.616000,1,1.000000
dijkstra-dial-skip,with_roads,arena,115,171.970000,1,1.000000
dijkstra-dial-skip,with_roads,arena,104,163.460000,1,1.000000
dijkstra-dial-skip,with_roads,arena,427,167.765000,1,1.000000
dijkstra-dial-skip,with_roads,arena,110,172.069000,1,1.000000
dijkstra-dial-skip,with_roads,arena,404,168.011000,1,1.000000
dijkstra-dial-skip,with_roads,arena,388,166.010000,1,1.000000
dijkstra-dial-skip,with_roads,arena,297,164.932000,1,1.000000
dijkstra-dial-skip,with_roads,arena,44,170.053000,1,1.000000
dijkstra-dial-skip,with_roads,arena,514,162.948000,1,1.000000
dijkstra-dial-skip,with_roads,arena,604,161.551000,1,1.000000
dijkstra-dial-skip,with_roads,arena,139,168.275000,1,1.000000
dijkstra-dial-skip,with_roads,arena,425,171.080000,1,1.000000
dijkstra-dial-skip,with_roads,arena,88,178.644000,1,1.000000
dijkstra-dial-skip,with_roads,arena,620,186.873000,1,1.000000
dijkstra-dial-skip,with_roads,arena,328,163.329000,1,1.000000
dijkstra-dial-skip,with_roads,arena,407,181.807000,1,1.000000
dijkstra-dial-skip,with_roads,arena,214,165.286000,1,1.000000
dijkstra-dial-skip,with_roads,arena,78,169.749000,1,1.000000
dijkstra-dial-skip,with_roads,arena,46,168.814000,1,1.000000
dijkstra-dial-skip,with_roads,arena,257,166.931000,1,1.000000
dijkstra-dial-skip,with_roads,arena,324,202.418000,1,1.000000
dijkstra-dial-skip,with_roads,arena,89,169.281000,1,1.000000
dijkstra-dial-skip,with_roads,arena,262,183.287000,1,1.000000
dijkstra-dial-skip,with_roads,arena,114,176.016000,1,1.000000
dijkstra-dial-skip,with_roads,arena,427,193.721000,1,1.000000
dijkstra-dial-skip,with_roads,arena,311,163.896000,1,1.000000
dijkstra-dial-skip,with_roads,arena,508,158.149000,1,1.000000
dijkstra-dial-skip,with_roads,arena,410,157.079000,1,1.000000
dijkstra-dial-skip,with_roads,arena,181,162.956000,1,1.000000
dijkstra-dial-skip,with_roads,arena,416,160.092000,1,1.000000
dijkstra-dial-skip,with_roads,arena,399,167.739000,1,1.000000
dijkstra-dial-skip,with_roads,arena,233,170.796000,1,1.000000
dijkstra-dial-skip,with_roads,arena,300,178.238000,1,1.000000
dijkstra-dial-skip,with_roads,arena,80,164.471000,1,1.000000
dijkstra-dial-skip,with_roads,arena,191,171.590000,1,1.000000
dijkstra-dial-skip,with_roads,arena,601,162.647000,1,1.000000
dijkstra-dial-skip,with_roads,arena,275,180.333000,1,1.000000
dijkstra-dial-skip,with_roads,arena,182,182.736000,1,1.000000
dijkstra-dial-skip,with_roads,arena,518,164.135000,1,1.000000
dijkstra-dial-skip,with_roads,arena,426,205.934000,1,1.000000
dijkstra-dial-skip,with_roads,arena,303,169.373000,1,1.000000
dijkstra-dial-skip,with_roads,arena,248,163.370000,1,1.000000
dijkstra-dial-skip,with_roads,arena,363,181.512000,1,1.000000
dijkstra-dial-skip,with_roads,arena,57,166.986000,1,1.000000
dijkstra-dial-skip,with_roads,arena,258,148.634000,1,1.000000
dijkstra-dial-skip,with_roads,arena,32,152.947000,1,1.000000
dijkstra-dial-skip,with_roads,arena,354,155.338000,1,1.000000
dijkstra-dial-skip,with_roads,arena,450,151.098000,1,1.000000
dijkstra-dial-skip,with_roads,arena,301,162.358000,1,1.000000
dijkstra-dial-skip,with_roads,arena,74,173.429000,1,1.000000
dijkstra-dial-skip,with_roads,arena,235,172.458000,1,1.000000
dijkstra-dial-skip,with_roads,arena,352,166.790000,1,1.000000
dijkstra-dial-skip,with_roads,arena,236,163.892000,1,1.000000
dijkstra-dial-skip,with_roads,arena,566,180.419000,1,1.000000
dijkstra-dial-skip,with_roads,arena,445,173.668000,1,1.000000
dijkstra-dial-skip,with_roads,arena,513,175.267000,1,1.000000
dijkstra-dial-skip,with_roads,arena,160,173.017000,1,1.000000
dijkstra-dial-skip,with_roads,arena,298,176.348000,1,1.000000
dijkstra-dial-skip,with_roads,arena,156,171.373000,1,1.000000
dijkstra-dial-skip,with_roads,arena,277,177.712000,1,1.000000
dijkstra-dial-skip,with_roads,arena,606,170.072000,1,1.000000
dijkstra-dial-skip,with_roads,arena,296,174.846000,1,1.000000
dijkstra-dial-skip,with_roads,arena,480,175.929000,1,1.000000
dijkstra-dial-skip,with_roads,arena,448,178.021000,1,1.000000
dijkstra-dial-skip,with_roads,arena,407,180.586000,1,1.000000
dijkstra-dial-skip,with_roads,arena,248,180.232000,1,1.000000
dijkstra-dial-skip,with_roads,arena,155,180.734000,1,1.000000
dijkstra-dial-skip,with_roads,arena,576,176.852000,1,1.000000
dijkstra-dial-skip,with_roads,arena,553,187.061000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,319,21.639000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,72,15.091000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,769,223.334000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,673,199.910000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,612,217.820000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,392,206.861000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,293,206.875000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,249,14.261000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1165,6.715000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,91,212.047000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,86,23.097000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,271,203.052000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,596,205.529000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,641,218.181000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,76,211.364000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,547,226.082000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1158,13.846000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,600,218.732000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1242,26.257000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,775,219.227000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,18,25.515000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,441,218.100000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1167,213.719000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,948,16.035000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,775,223.271000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,431,223.937000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,587,234.490000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,939,20.560000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,293,231.190000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,267,241.258000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1046,24.525000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,280,232.257000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,995,24.865000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,957,221.036000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,741,217.452000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,123,24.617000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1272,229.700000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,356,216.500000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1042,209.342000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,226,22.311000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,823,204.174000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1001,206.254000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,531,207.418000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,199,3.921000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,131,204.559000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,628,207.300000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,811,205.279000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,228,21.631000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,641,204.300000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,290,206.511000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1046,17.444000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,775,204.544000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1255,17.543000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1009,17.262000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,449,18.344000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1023,204.394000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,986,202.147000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,575,207.145000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,748,206.423000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,205,18.007000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,473,23.010000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,673,207.937000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,450,18.231000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1279,22.723000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1045,17.446000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,758,200.362000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,598,200.921000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,905,18.304000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,159,22.124000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,631,203.241000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,91,202.137000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,876,205.911000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1102,21.051000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,752,201.202000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,190,21.853000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,579,199.901000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,874,216.010000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,582,209.727000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1386,208.020000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1089,13.984000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1270,5.622000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,400,23.012000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,742,211.230000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,392,206.486000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,677,211.561000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,737,203.665000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1184,17.844000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1097,205.146000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1002,209.762000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,598,203.661000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,389,20.596000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1369,15.191000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,263,24.878000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,135,21.451000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,314,214.127000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,426,215.646000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,442,209.409000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1165,6.073000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,182,207.771000,1,1.000000
dijkstra-dial-skip,no_roads,bar_chart,1059,200.182000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,319,18.872000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,72,15.192000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,769,227.699000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,673,222.145000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,612,219.179000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,392,224.808000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,293,225.097000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,249,15.590000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,1165,7.428000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,91,242.286000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,86,27.903000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,271,245.443000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,596,266.373000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,641,272.418000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,76,273.748000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,547,259.606000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,1158,16.814000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,600,275.325000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,1242,30.340000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,775,272.736000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,18,29.118000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,441,273.810000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,1167,277.381000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,948,18.613000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,775,265.366000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,431,251.186000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,587,263.382000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,939,22.305000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,293,254.521000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,267,240.393000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,1046,20.818000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,280,248.593000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,995,26.131000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,957,240.447000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,741,238.863000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,123,25.912000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,1272,241.454000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,356,231.569000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,1042,230.863000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,226,24.333000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,823,227.942000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,1001,218.029000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,531,226.153000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,199,4.359000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,131,216.179000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,628,210.724000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,811,214.981000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,228,22.753000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,641,217.494000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,290,209.149000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,1046,18.069000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,775,214.973000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,1255,17.454000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,1009,17.503000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,449,19.129000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,1023,218.662000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,986,212.868000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,575,214.103000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,748,216.226000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,205,18.581000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,473,24.186000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,673,217.287000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,450,18.197000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,1279,21.750000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,1045,17.210000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,758,212.821000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,598,216.155000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,905,18.203000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,159,23.064000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,631,218.201000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,91,213.664000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,876,217.181000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,1102,22.665000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,752,213.652000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,190,22.528000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,579,218.526000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,874,220.509000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,582,210.357000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,1386,217.440000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,1089,13.415000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,1270,5.338000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,400,23.154000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,742,221.318000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,392,214.975000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,677,216.218000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,737,217.223000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,1184,18.077000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,1097,216.729000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,1002,206.839000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,598,218.367000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,389,15.088000,1,1.000000
dijkstra-dial-skip,with_roads,bar_chart,1369,15.238000,1,1.000000
