algo,scenario,map,start,goal,time_us,reachable,reached_goal,opt_ratio,first_move_correct
astar-dial-precomp-cheb,no_roads,arena,124,170,22.3,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,178,473,162.6,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,72,433,153.2,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,429,524,187.9,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,596,282,131.0,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,621,11,201.8,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,129,604,131.6,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,300,381,34.0,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,126,328,46.4,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,488,176,99.5,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,508,3,139.3,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,296,567,103.7,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,199,574,84.4,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,119,334,77.8,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,574,222,84.9,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,170,419,77.0,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,180,607,117.7,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,598,0,184.3,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,362,548,68.5,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,19,126,114.2,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,408,344,95.2,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,269,59,55.2,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,270,88,38.8,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,97,545,135.7,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,77,600,126.0,1,1,1.000000,1
astar-dial-precomp-cheb,no_roads,arena,140,144,19.5,1,1,1.000000,1
