algo,scenario,map,start,goal,time_us,reachable,reached_goal,opt_ratio,first_move_correct
astar-jps-dial,with_roads,corridors,25,349,223.0,0,,,
astar-jps-dial,with_roads,corridors,307,278,45.8,0,,,
astar-jps-dial,with_roads,corridors,156,107,106.6,0,,,
astar-jps-dial,with_roads,corridors,905,743,187.7,0,,,
astar-jps-dial,with_roads,corridors,89,803,201.6,0,,,
astar-jps-dial,with_roads,corridors,559,32,94.5,0,,,
astar-jps-dial,with_roads,corridors,30,95,140.3,0,,,
astar-jps-dial,with_roads,corridors,272,291,199.3,0,,,
astar-jps-dial,with_roads,corridors,680,818,172.2,0,,,
astar-jps-dial,with_roads,corridors,27,764,267.2,0,,,
astar-jps-dial,with_roads,corridors,245,946,180.8,0,,,
astar-jps-dial,with_roads,corridors,878,931,71.5,0,,,
astar-jps-dial,with_roads,corridors,743,556,56.1,0,,,
astar-jps-dial,with_roads,corridors,274,597,483.8,0,,,
astar-jps-dial,with_roads,corridors,801,355,374.2,0,,,
astar-jps-dial,with_roads,corridors,6,184,138.0,0,,,
astar-jps-dial,with_roads,corridors,927,559,382.7,0,,,
astar-jps-dial,with_roads,corridors,443,355,190.1,0,,,
astar-jps-dial,with_roads,corridors,179,268,95.5,0,,,
astar-dial-cheb,no_roads,craters,1136,308,1068.9,0,,,
astar-dial-cheb,no_roads,craters,120,1330,1177.8,0,,,
astar-dial-cheb,no_roads,craters,555,505,14.4,0,,,
astar-dial-cheb,no_roads,craters,471,345,430.1,0,,,
astar-dial-cheb,no_roads,craters,1319,289,628.6,0,,,
astar-dial-cheb,no_roads,craters,1202,1329,339.7,0,,,
astar-dial-cheb,no_roads,craters,997,269,344.7,0,,,
astar-dial-cheb,no_roads,craters,1061,794,567.0,0,,,
astar-dial-cheb,no_roads,craters,144,136,82.6,0,,,
astar-dial-cheb,no_roads,craters,278,466,98.1,0,,,
astar-dial-cheb,no_roads,craters,485,932,115.8,0,,,
astar-dial-cheb,no_roads,craters,1084,127,266.7,0,,,
astar-dial-cheb,no_roads,craters,1019,437,433.0,0,,,
astar-dial-cheb,no_roads,craters,1275,1157,121.9,0,,,
astar-dial-cheb,no_roads,craters,1242,997,51.1,0,,,
astar-dial-cheb,no_roads,craters,788,468,340.4,0,,,
astar-dial-cheb,no_roads,craters,835,1058,560.7,0,,,
astar-dial-cheb,no_roads,craters,559,67,133.2,0,,,
astar-dial-cheb,no_roads,craters,1368,382,480.6,0,,,
astar-dial-cheb,no_roads,craters,1237,794,101.4,0,,,
astar-jps,no_roads,craters,1136,308,458.9,0,,,
astar-jps,no_roads,craters,120,1330,677.7,0,,,
astar-jps,no_roads,craters,555,505,23.5,0,,,
astar-jps,no_roads,craters,471,345,181.2,0,,,
astar-jps,no_roads,craters,1319,289,407.1,0,,,
astar-jps,no_roads,craters,1202,1329,366.9,0,,,
astar-jps,no_roads,craters,997,269,318.0,0,,,
astar-jps,no_roads,craters,1061,794,281.1,0,,,
astar-jps,no_roads,craters,144,136,82.6,0,,,
astar-jps,no_roads,craters,278,466,72.7,0,,,
astar-jps,no_roads,craters,485,932,100.9,0,,,
astar-jps,no_roads,craters,1084,127,113.8,0,,,
astar-jps,no_roads,craters,1019,437,279.9,0,,,
astar-jps,no_roads,craters,1275,1157,95.0,0,,,
astar-jps,no_roads,craters,1242,997,42.4,0,,,
astar-jps,no_roads,craters,788,468,291.3,0,,,
astar-jps,no_roads,craters,835,1058,529.3,0,,,
astar-jps,no_roads,craters,559,67,87.7,0,,,
astar-jps,no_roads,craters,1368,382,331.0,0,,,
astar-jps,no_roads,craters,1237,794,67.2,0,,,
astar-jps-dial,no_roads,craters,1136,308,582.8,0,,,
astar-jps-dial,no_roads,craters,120,1330,648.6,0,,,
astar-jps-dial,no_roads,craters,555,505,54.2,0,,,
astar-jps-dial,no_roads,craters,471,345,239.6,0,,,
astar-jps-dial,no_roads,craters,1319,289,477.9,0,,,
astar-jps-dial,no_roads,craters,1202,1329,383.5,0,,,
astar-jps-dial,no_roads,craters,997,269,493.8,0,,,
astar-jps-dial,no_roads,craters,1061,794,321.7,0,,,
astar-jps-dial,no_roads,craters,144,136,115.4,0,,,
astar-jps-dial,no_roads,craters,278,466,98.4,0,,,
astar-jps-dial,no_roads,craters,485,932,120.0,0,,,
astar-jps-dial,no_roads,craters,1084,127,237.9,0,,,
astar-jps-dial,no_roads,craters,1019,437,397.3,0,,,
astar-jps-dial,no_roads,craters,1275,1157,134.2,0,,,
astar-jps-dial,no_roads,craters,1242,997,70.5,0,,,
astar-jps-dial,no_roads,craters,788,468,337.3,0,,,
astar-jps-dial,no_roads,craters,835,1058,576.3,0,,,
astar-jps-dial,no_roads,craters,559,67,139.7,0,,,
astar-jps-dial,no_roads,craters,1368,382,361.9,0,,,
astar-jps-dial,no_roads,craters,1237,794,99.6,0,,,
astar-dial-cheb,with_roads,craters,1136,308,328.5,0,,,
astar-dial-cheb,with_roads,craters,120,1330,607.0,0,,,
astar-dial-cheb,with_roads,craters,555,505,14.7,0,,,
astar-dial-cheb,with_roads,craters,471,345,221.3,0,,,
astar-dial-cheb,with_roads,craters,1319,289,388.6,0,,,
astar-dial-cheb,with_roads,craters,1202,1329,366.1,0,,,
astar-dial-cheb,with_roads,craters,997,269,180.1,0,,,
astar-dial-cheb,with_roads,craters,1061,794,621.8,0,,,
astar-dial-cheb,with_roads,craters,144,136,85.1,0,,,
astar-dial-cheb,with_roads,craters,278,466,77.9,0,,,
astar-dial-cheb,with_roads,craters,485,932,131.3,0,,,
astar-dial-cheb,with_roads,craters,1084,127,248.3,0,,,
astar-dial-cheb,with_roads,craters,1019,437,282.0,0,,,
astar-dial-cheb,with_roads,craters,1275,1157,124.9,0,,,
astar-dial-cheb,with_roads,craters,1242,997,51.9,0,,,
astar-dial-cheb,with_roads,craters,788,468,267.1,0,,,
astar-dial-cheb,with_roads,craters,835,1058,608.8,0,,,
astar-dial-cheb,with_roads,craters,559,67,105.3,0,,,
astar-dial-cheb,with_roads,craters,1368,382,376.8,0,,,
astar-dial-cheb,with_roads,craters,1237,794,98.9,0,,,
astar-jps,with_roads,craters,1136,308,458.3,0,,,
astar-jps,with_roads,craters,120,1330,680.4,0,,,
astar-jps,with_roads,craters,555,505,23.6,0,,,
astar-jps,with_roads,craters,471,345,180.5,0,,,
astar-jps,with_roads,craters,1319,289,403.0,0,,,
astar-jps,with_roads,craters,1202,1329,371.7,0,,,
astar-jps,with_roads,craters,997,269,320.3,0,,,
astar-jps,with_roads,craters,1061,794,288.2,0,,,
astar-jps,with_roads,craters,144,136,83.8,0,,,
astar-jps,with_roads,craters,278,466,73.5,0,,,
astar-jps,with_roads,craters,485,932,100.3,0,,,
astar-jps,with_roads,craters,1084,127,114.2,0,,,
astar-jps,with_roads,craters,1019,437,285.8,0,,,
astar-jps,with_roads,craters,1275,1157,94.3,0,,,
astar-jps,with_roads,craters,1242,997,42.9,0,,,
astar-jps,with_roads,craters,788,468,292.0,0,,,
astar-jps,with_roads,craters,835,1058,531.3,0,,,
astar-jps,with_roads,craters,559,67,87.9,0,,,
astar-jps,with_roads,craters,1368,382,333.4,0,,,
astar-jps,with_roads,craters,1237,794,67.1,0,,,
astar-jps-dial,with_roads,craters,1136,308,592.3,0,,,
astar-jps-dial,with_roads,craters,120,1330,643.6,0,,,
astar-jps-dial,with_roads,craters,555,505,55.3,0,,,
astar-jps-dial,with_roads,craters,471,345,245.1,0,,,
astar-jps-dial,with_roads,craters,1319,289,476.5,0,,,
astar-jps-dial,with_roads,craters,1202,1329,389.9,0,,,
astar-jps-dial,with_roads,craters,997,269,498.3,0,,,
astar-jps-dial,with_roads,craters,1061,794,324.6,0,,,
astar-jps-dial,with_roads,craters,144,136,116.2,0,,,
astar-jps-dial,with_roads,craters,278,466,99.3,0,,,
astar-jps-dial,with_roads,craters,485,932,120.7,0,,,
astar-jps-dial,with_roads,craters,1084,127,236.5,0,,,
astar-jps-dial,with_roads,craters,1019,437,395.1,0,,,
astar-jps-dial,with_roads,craters,1275,1157,135.3,0,,,
astar-jps-dial,with_roads,craters,1242,997,69.6,0,,,
astar-jps-dial,with_roads,craters,788,468,338.6,0,,,
astar-jps-dial,with_roads,craters,835,1058,570.3,0,,,
astar-jps-dial,with_roads,craters,559,67,140.5,0,,,
astar-jps-dial,with_roads,craters,1368,382,360.0,0,,,
astar-jps-dial,with_roads,craters,1237,794,97.1,0,,,
astar-dial-cheb,no_roads,cubes,1665,300,693.9,0,,,
astar-dial-cheb,no_roads,cubes,55,1925,557.4,0,,,
astar-dial-cheb,no_roads,cubes,735,665,1081.7,0,,,
astar-dial-cheb,no_roads,cubes,612,384,1297.3,0,,,
astar-dial-cheb,no_roads,cubes,1912,280,717.4,0,,,
astar-dial-cheb,no_roads,cubes,1770,1923,30.4,0,,,
astar-dial-cheb,no_roads,cubes,2357,1420,351.2,0,,,
astar-dial-cheb,no_roads,cubes,232,1540,340.1,0,,,
astar-dial-cheb,no_roads,cubes,1120,78,544.7,0,,,
astar-dial-cheb,no_roads,cubes,74,246,1073.7,0,,,
astar-dial-cheb,no_roads,cubes,601,635,1107.4,0,,,
astar-dial-cheb,no_roads,cubes,1321,1580,196.2,0,,,
astar-dial-cheb,no_roads,cubes,66,1457,360.7,0,,,
astar-dial-cheb,no_roads,cubes,544,1863,1181.0,0,,,
astar-dial-cheb,no_roads,cubes,1707,1827,542.6,0,,,
astar-dial-cheb,no_roads,cubes,1420,1115,55.0,0,,,
astar-dial-cheb,no_roads,cubes,605,1188,868.3,0,,,
astar-dial-cheb,no_roads,cubes,1537,741,323.9,0,,,
astar-dial-cheb,no_roads,cubes,2114,2292,1475.3,0,,,
astar-dial-cheb,no_roads,cubes,13,1988,1195.1,0,,,
astar-jps,no_roads,cubes,1665,300,425.4,0,,,
astar-jps,no_roads,cubes,55,1925,329.2,0,,,
astar-jps,no_roads,cubes,735,665,1006.1,0,,,
astar-jps,no_roads,cubes,612,384,1334.2,0,,,
astar-jps,no_roads,cubes,1912,280,307.7,0,,,
astar-jps,no_roads,cubes,1770,1923,39.2,0,,,
astar-jps,no_roads,cubes,2357,1420,315.0,0,,,
astar-jps,no_roads,cubes,232,1540,173.7,0,,,
astar-jps,no_roads,cubes,1120,78,194.9,0,,,
astar-jps,no_roads,cubes,74,246,513.2,0,,,
astar-jps,no_roads,cubes,601,635,1126.3,0,,,
astar-jps,no_roads,cubes,1321,1580,159.6,0,,,
astar-jps,no_roads,cubes,66,1457,189.8,0,,,
astar-jps,no_roads,cubes,544,1863,1086.4,0,,,
astar-jps,no_roads,cubes,1707,1827,321.0,0,,,
astar-jps,no_roads,cubes,1420,1115,71.1,0,,,
astar-jps,no_roads,cubes,605,1188,408.8,0,,,
astar-jps,no_roads,cubes,1537,741,108.8,0,,,
astar-jps,no_roads,cubes,2114,2292,1330.8,0,,,
astar-jps,no_roads,cubes,13,1988,1116.9,0,,,
astar-jps-dial,no_roads,cubes,1665,300,445.7,0,,,
astar-jps-dial,no_roads,cubes,55,1925,359.7,0,,,
astar-jps-dial,no_roads,cubes,735,665,1013.4,0,,,
astar-jps-dial,no_roads,cubes,612,384,1363.1,0,,,
astar-jps-dial,no_roads,cubes,1912,280,355.9,0,,,
astar-jps-dial,no_roads,cubes,1770,1923,68.6,0,,,
astar-jps-dial,no_roads,cubes,2357,1420,339.6,0,,,
astar-jps-dial,no_roads,cubes,232,1540,203.9,0,,,
astar-jps-dial,no_roads,cubes,1120,78,269.2,0,,,
astar-jps-dial,no_roads,cubes,74,246,642.0,0,,,
astar-jps-dial,no_roads,cubes,601,635,1154.7,0,,,
astar-jps-dial,no_roads,cubes,1321,1580,187.3,0,,,
astar-jps-dial,no_roads,cubes,66,1457,222.4,0,,,
astar-jps-dial,no_roads,cubes,544,1863,1088.9,0,,,
astar-jps-dial,no_roads,cubes,1707,1827,346.7,0,,,
astar-jps-dial,no_roads,cubes,1420,1115,96.7,0,,,
astar-jps-dial,no_roads,cubes,605,1188,542.1,0,,,
astar-jps-dial,no_roads,cubes,1537,741,259.3,0,,,
astar-jps-dial,no_roads,cubes,2114,2292,1348.8,0,,,
astar-jps-dial,no_roads,cubes,13,1988,1100.5,0,,,
astar-dial-cheb,with_roads,cubes,1665,300,343.0,0,,,
astar-dial-cheb,with_roads,cubes,55,1925,688.7,0,,,
astar-dial-cheb,with_roads,cubes,735,665,551.0,0,,,
astar-dial-cheb,with_roads,cubes,612,384,1239.9,0,,,
astar-dial-cheb,with_roads,cubes,1912,280,942.2,0,,,
astar-dial-cheb,with_roads,cubes,1770,1923,30.8,0,,,
astar-dial-cheb,with_roads,cubes,2357,1420,350.6,0,,,
astar-dial-cheb,with_roads,cubes,232,1540,296.7,0,,,
astar-dial-cheb,with_roads,cubes,1120,78,990.0,0,,,
astar-dial-cheb,with_roads,cubes,74,246,1364.5,0,,,
astar-dial-cheb,with_roads,cubes,601,635,889.0,0,,,
astar-dial-cheb,with_roads,cubes,1321,1580,223.0,0,,,
astar-dial-cheb,with_roads,cubes,66,1457,326.7,0,,,
astar-dial-cheb,with_roads,cubes,544,1863,1247.6,0,,,
astar-dial-cheb,with_roads,cubes,1707,1827,642.6,0,,,
astar-dial-cheb,with_roads,cubes,1420,1115,55.5,0,,,
astar-dial-cheb,with_roads,cubes,605,1188,320.9,0,,,
astar-dial-cheb,with_roads,cubes,1537,741,335.5,0,,,
astar-dial-cheb,with_roads,cubes,2114,2292,1158.5,0,,,
astar-dial-cheb,with_roads,cubes,13,1988,479.3,0,,,
astar-jps,with_roads,cubes,1665,300,405.9,0,,,
astar-jps,with_roads,cubes,55,1925,326.0,0,,,
astar-jps,with_roads,cubes,735,665,978.6,0,,,
astar-jps,with_roads,cubes,612,384,1305.9,0,,,
astar-jps,with_roads,cubes,1912,280,292.3,0,,,
astar-jps,with_roads,cubes,1770,1923,38.6,0,,,
astar-jps,with_roads,cubes,2357,1420,353.6,0,,,
astar-jps,with_roads,cubes,232,1540,252.1,0,,,
astar-jps,with_roads,cubes,1120,78,281.6,0,,,
astar-jps,with_roads,cubes,74,246,818.9,0,,,
astar-jps,with_roads,cubes,601,635,1480.3,0,,,
astar-jps,with_roads,cubes,1321,1580,166.6,0,,,
astar-jps,with_roads,cubes,66,1457,191.8,0,,,
astar-jps,with_roads,cubes,544,1863,1271.2,0,,,
astar-jps,with_roads,cubes,1707,1827,350.2,0,,,
astar-jps,with_roads,cubes,1420,1115,72.2,0,,,
astar-jps,with_roads,cubes,605,1188,398.4,0,,,
astar-jps,with_roads,cubes,1537,741,104.7,0,,,
astar-jps,with_roads,cubes,2114,2292,1288.2,0,,,
astar-jps,with_roads,cubes,13,1988,1040.3,0,,,
astar-jps-dial,with_roads,cubes,1665,300,422.5,0,,,
astar-jps-dial,with_roads,cubes,55,1925,343.3,0,,,
astar-jps-dial,with_roads,cubes,735,665,945.2,0,,,
astar-jps-dial,with_roads,cubes,612,384,1276.6,0,,,
astar-jps-dial,with_roads,cubes,1912,280,328.3,0,,,
astar-jps-dial,with_roads,cubes,1770,1923,66.8,0,,,
astar-jps-dial,with_roads,cubes,2357,1420,321.9,0,,,
astar-jps-dial,with_roads,cubes,232,1540,190.2,0,,,
astar-jps-dial,with_roads,cubes,1120,78,256.8,0,,,
astar-jps-dial,with_roads,cubes,74,246,598.1,0,,,
astar-jps-dial,with_roads,cubes,601,635,1052.8,0,,,
astar-jps-dial,with_roads,cubes,1321,1580,179.6,0,,,
astar-jps-dial,with_roads,cubes,66,1457,208.4,0,,,
astar-jps-dial,with_roads,cubes,544,1863,1021.9,0,,,
astar-jps-dial,with_roads,cubes,1707,1827,317.8,0,,,
astar-jps-dial,with_roads,cubes,1420,1115,91.5,0,,,
astar-jps-dial,with_roads,cubes,605,1188,522.7,0,,,
astar-jps-dial,with_roads,cubes,1537,741,240.3,0,,,
astar-jps-dial,with_roads,cubes,2114,2292,1251.6,0,,,
astar-jps-dial,with_roads,cubes,13,1988,1048.9,0,,,
astar-dial-cheb,no_roads,default_large1,1441,264,725.9,0,,,
astar-dial-cheb,no_roads,default_large1,53,627,229.8,0,,,
astar-dial-cheb,no_roads,default_large1,563,516,999.4,0,,,
astar-dial-cheb,no_roads,default_large1,326,242,44.8,0,,,
astar-dial-cheb,no_roads,default_large1,1539,1226,92.6,0,,,
astar-dial-cheb,no_roads,default_large1,207,1329,721.1,0,,,
astar-dial-cheb,no_roads,default_large1,956,67,633.3,0,,,
astar-dial-cheb,no_roads,default_large1,63,222,131.8,0,,,
astar-dial-cheb,no_roads,default_large1,506,536,179.3,0,,,
astar-dial-cheb,no_roads,default_large1,1136,1355,498.6,0,,,
astar-dial-cheb,no_roads,default_large1,56,1262,928.6,0,,,
astar-dial-cheb,no_roads,default_large1,461,1467,912.2,0,,,
astar-dial-cheb,no_roads,default_large1,1592,1226,197.7,0,,,
astar-dial-cheb,no_roads,default_large1,951,510,211.9,0,,,
astar-dial-cheb,no_roads,default_large1,1012,1326,110.6,0,,,
astar-dial-cheb,no_roads,default_large1,633,13,451.2,0,,,
astar-dial-cheb,no_roads,default_large1,372,1585,1072.2,0,,,
astar-dial-cheb,no_roads,default_large1,957,773,676.2,0,,,
astar-dial-cheb,no_roads,default_large1,633,362,967.6,0,,,
astar-dial-cheb,no_roads,default_large1,497,766,211.8,0,,,
astar-jps,no_roads,default_large1,1441,264,322.8,0,,,
astar-jps,no_roads,default_large1,53,627,174.4,0,,,
astar-jps,no_roads,default_large1,563,516,333.9,0,,,
astar-jps,no_roads,default_large1,326,242,49.8,0,,,
astar-jps,no_roads,default_large1,1539,1226,118.2,0,,,
astar-jps,no_roads,default_large1,207,1329,442.1,0,,,
astar-jps,no_roads,default_large1,956,67,321.0,0,,,
astar-jps,no_roads,default_large1,63,222,102.1,0,,,
astar-jps,no_roads,default_large1,506,536,120.4,0,,,
astar-jps,no_roads,default_large1,1136,1355,185.8,0,,,
astar-jps,no_roads,default_large1,56,1262,789.7,0,,,
astar-jps,no_roads,default_large1,461,1467,634.1,0,,,
astar-jps,no_roads,default_large1,1592,1226,188.1,0,,,
astar-jps,no_roads,default_large1,951,510,126.0,0,,,
astar-jps,no_roads,default_large1,1012,1326,89.4,0,,,
astar-jps,no_roads,default_large1,633,13,114.6,0,,,
astar-jps,no_roads,default_large1,372,1585,714.2,0,,,
astar-jps,no_roads,default_large1,957,773,191.4,0,,,
astar-jps,no_roads,default_large1,633,362,214.3,0,,,
astar-jps,no_roads,default_large1,497,766,111.0,0,,,
astar-jps-dial,no_roads,default_large1,1441,264,355.2,0,,,
astar-jps-dial,no_roads,default_large1,53,627,196.5,0,,,
astar-jps-dial,no_roads,default_large1,563,516,345.7,0,,,
astar-jps-dial,no_roads,default_large1,326,242,69.2,0,,,
astar-jps-dial,no_roads,default_large1,1539,1226,141.0,0,,,
astar-jps-dial,no_roads,default_large1,207,1329,450.2,0,,,
astar-jps-dial,no_roads,default_large1,956,67,343.2,0,,,
astar-jps-dial,no_roads,default_large1,63,222,127.9,0,,,
astar-jps-dial,no_roads,default_large1,506,536,208.7,0,,,
astar-jps-dial,no_roads,default_large1,1136,1355,206.5,0,,,
astar-jps-dial,no_roads,default_large1,56,1262,351.4,0,,,
astar-jps-dial,no_roads,default_large1,461,1467,574.9,0,,,
astar-jps-dial,no_roads,default_large1,1592,1226,289.6,0,,,
astar-jps-dial,no_roads,default_large1,951,510,163.0,0,,,
astar-jps-dial,no_roads,default_large1,1012,1326,112.3,0,,,
astar-jps-dial,no_roads,default_large1,633,13,186.7,0,,,
astar-jps-dial,no_roads,default_large1,372,1585,662.8,0,,,
astar-jps-dial,no_roads,default_large1,957,773,269.3,0,,,
astar-jps-dial,no_roads,default_large1,633,362,684.0,0,,,
astar-jps-dial,no_roads,default_large1,497,766,137.6,0,,,
astar-dial-cheb,with_roads,default_large1,1441,264,723.8,0,,,
astar-dial-cheb,with_roads,default_large1,53,627,360.5,0,,,
astar-dial-cheb,with_roads,default_large1,563,516,477.5,0,,,
astar-dial-cheb,with_roads,default_large1,326,242,46.7,0,,,
astar-dial-cheb,with_roads,default_large1,1539,1226,108.1,0,,,
astar-dial-cheb,with_roads,default_large1,207,1329,290.6,0,,,
astar-dial-cheb,with_roads,default_large1,956,67,432.2,0,,,
astar-dial-cheb,with_roads,default_large1,63,222,72.0,0,,,
astar-dial-cheb,with_roads,default_large1,506,536,181.0,0,,,
astar-dial-cheb,with_roads,default_large1,1136,1355,538.9,0,,,
astar-dial-cheb,with_roads,default_large1,56,1262,1184.2,0,,,
astar-dial-cheb,with_roads,default_large1,461,1467,1006.4,0,,,
astar-dial-cheb,with_roads,default_large1,1592,1226,197.4,0,,,
astar-dial-cheb,with_roads,default_large1,951,510,208.6,0,,,
astar-dial-cheb,with_roads,default_large1,1012,1326,81.8,0,,,
astar-dial-cheb,with_roads,default_large1,633,13,134.0,0,,,
astar-dial-cheb,with_roads,default_large1,372,1585,1260.0,0,,,
astar-dial-cheb,with_roads,default_large1,957,773,735.2,0,,,
astar-dial-cheb,with_roads,default_large1,633,362,556.8,0,,,
astar-dial-cheb,with_roads,default_large1,497,766,210.0,0,,,
astar-jps,with_roads,default_large1,1441,264,323.6,0,,,
astar-jps,with_roads,default_large1,53,627,173.5,0,,,
astar-jps,with_roads,default_large1,563,516,326.7,0,,,
astar-jps,with_roads,default_large1,326,242,48.5,0,,,
astar-jps,with_roads,default_large1,1539,1226,122.0,0,,,
astar-jps,with_roads,default_large1,207,1329,438.4,0,,,
astar-jps,with_roads,default_large1,956,67,318.6,0,,,
astar-jps,with_roads,default_large1,63,222,99.0,0,,,
astar-jps,with_roads,default_large1,506,536,123.8,0,,,
astar-jps,with_roads,default_large1,1136,1355,186.6,0,,,
astar-jps,with_roads,default_large1,56,1262,795.6,0,,,
astar-jps,with_roads,default_large1,461,1467,628.8,0,,,
astar-jps,with_roads,default_large1,1592,1226,191.0,0,,,
astar-jps,with_roads,default_large1,951,510,131.2,0,,,
astar-jps,with_roads,default_large1,1012,1326,90.4,0,,,
astar-jps,with_roads,default_large1,633,13,115.1,0,,,
astar-jps,with_roads,default_large1,372,1585,710.2,0,,,
astar-jps,with_roads,default_large1,957,773,198.7,0,,,
astar-jps,with_roads,default_large1,633,362,214.6,0,,,
astar-jps,with_roads,default_large1,497,766,111.5,0,,,
astar-jps-dial,with_roads,default_large1,1441,264,353.5,0,,,
astar-jps-dial,with_roads,default_large1,53,627,199.9,0,,,
astar-jps-dial,with_roads,default_large1,563,516,338.9,0,,,
astar-jps-dial,with_roads,default_large1,326,242,67.9,0,,,
astar-jps-dial,with_roads,default_large1,1539,1226,140.7,0,,,
astar-jps-dial,with_roads,default_large1,207,1329,459.7,0,,,
astar-jps-dial,with_roads,default_large1,956,67,339.0,0,,,
astar-jps-dial,with_roads,default_large1,63,222,126.2,0,,,
astar-jps-dial,with_roads,default_large1,506,536,211.1,0,,,
astar-jps-dial,with_roads,default_large1,1136,1355,209.0,0,,,
astar-jps-dial,with_roads,default_large1,56,1262,356.1,0,,,
astar-jps-dial,with_roads,default_large1,461,1467,571.7,0,,,
astar-jps-dial,with_roads,default_large1,1592,1226,286.4,0,,,
astar-jps-dial,with_roads,default_large1,951,510,156.9,0,,,
astar-jps-dial,with_roads,default_large1,1012,1326,112.1,0,,,
astar-jps-dial,with_roads,default_large1,633,13,184.9,0,,,
astar-jps-dial,with_roads,default_large1,372,1585,653.2,0,,,
astar-jps-dial,with_roads,default_large1,957,773,270.5,0,,,
astar-jps-dial,with_roads,default_large1,633,362,695.3,0,,,
astar-jps-dial,with_roads,default_large1,497,766,133.0,0,,,
astar-dial-cheb,no_roads,default_large2,238,51,916.3,0,,,
astar-dial-cheb,no_roads,default_large2,659,587,752.6,0,,,
astar-dial-cheb,no_roads,default_large2,541,303,881.8,0,,,
astar-dial-cheb,no_roads,default_large2,218,1306,428.8,0,,,
astar-dial-cheb,no_roads,default_large2,184,1443,594.8,0,,,
astar-dial-cheb,no_roads,default_large2,1008,65,446.6,0,,,
astar-dial-cheb,no_roads,default_large2,61,197,770.3,0,,,
astar-dial-cheb,no_roads,default_large2,529,562,272.2,0,,,
astar-dial-cheb,no_roads,default_large2,1212,1466,171.6,0,,,
astar-dial-cheb,no_roads,default_large2,54,1351,439.0,0,,,
astar-dial-cheb,no_roads,default_large2,483,1306,721.8,0,,,
astar-dial-cheb,no_roads,default_large2,1003,533,671.3,0,,,
astar-dial-cheb,no_roads,default_large2,1073,1440,225.8,0,,,
astar-dial-cheb,no_roads,default_large2,667,13,206.4,0,,,
astar-dial-cheb,no_roads,default_large2,365,1009,191.6,0,,,
astar-dial-cheb,no_roads,default_large2,815,667,31.0,0,,,
astar-dial-cheb,no_roads,default_large2,354,522,396.9,0,,,
astar-dial-cheb,no_roads,default_large2,805,218,388.2,0,,,
astar-dial-cheb,no_roads,default_large2,195,912,726.5,0,,,
astar-dial-cheb,no_roads,default_large2,204,863,339.6,0,,,
astar-jps,no_roads,default_large2,238,51,100.9,0,,,
astar-jps,no_roads,default_large2,659,587,228.7,0,,,
astar-jps,no_roads,default_large2,541,303,432.2,0,,,
astar-jps,no_roads,default_large2,218,1306,216.5,0,,,
astar-jps,no_roads,default_large2,184,1443,329.9,0,,,
astar-jps,no_roads,default_large2,1008,65,188.9,0,,,
astar-jps,no_roads,default_large2,61,197,215.5,0,,,
astar-jps,no_roads,default_large2,529,562,74.7,0,,,
astar-jps,no_roads,default_large2,1212,1466,141.9,0,,,
astar-jps,no_roads,default_large2,54,1351,201.4,0,,,
astar-jps,no_roads,default_large2,483,1306,302.3,0,,,
astar-jps,no_roads,default_large2,1003,533,172.3,0,,,
astar-jps,no_roads,default_large2,1073,1440,82.1,0,,,
astar-jps,no_roads,default_large2,667,13,72.0,0,,,
astar-jps,no_roads,default_large2,365,1009,89.3,0,,,
astar-jps,no_roads,default_large2,815,667,50.1,0,,,
astar-jps,no_roads,default_large2,354,522,218.6,0,,,
astar-jps,no_roads,default_large2,805,218,219.6,0,,,
astar-jps,no_roads,default_large2,195,912,440.1,0,,,
astar-jps,no_roads,default_large2,204,863,222.3,0,,,
astar-jps-dial,no_roads,default_large2,238,51,290.8,0,,,
astar-jps-dial,no_roads,default_large2,659,587,797.3,0,,,
astar-jps-dial,no_roads,default_large2,541,303,545.4,0,,,
astar-jps-dial,no_roads,default_large2,218,1306,231.2,0,,,
astar-jps-dial,no_roads,default_large2,184,1443,280.3,0,,,
astar-jps-dial,no_roads,default_large2,1008,65,250.3,0,,,
astar-jps-dial,no_roads,default_large2,61,197,306.2,0,,,
astar-jps-dial,no_roads,default_large2,529,562,114.6,0,,,
astar-jps-dial,no_roads,default_large2,1212,1466,168.1,0,,,
astar-jps-dial,no_roads,default_large2,54,1351,176.5,0,,,
astar-jps-dial,no_roads,default_large2,483,1306,321.9,0,,,
astar-jps-dial,no_roads,default_large2,1003,533,442.3,0,,,
astar-jps-dial,no_roads,default_large2,1073,1440,108.2,0,,,
astar-jps-dial,no_roads,default_large2,667,13,187.0,0,,,
astar-jps-dial,no_roads,default_large2,365,1009,119.2,0,,,
astar-jps-dial,no_roads,default_large2,815,667,77.3,0,,,
astar-jps-dial,no_roads,default_large2,354,522,250.4,0,,,
astar-jps-dial,no_roads,default_large2,805,218,290.1,0,,,
astar-jps-dial,no_roads,default_large2,195,912,488.3,0,,,
astar-jps-dial,no_roads,default_large2,204,863,259.5,0,,,
astar-dial-cheb,with_roads,default_large2,238,51,310.1,0,,,
astar-dial-cheb,with_roads,default_large2,659,587,580.8,0,,,
astar-dial-cheb,with_roads,default_large2,541,303,572.6,0,,,
astar-dial-cheb,with_roads,default_large2,218,1306,567.4,0,,,
astar-dial-cheb,with_roads,default_large2,184,1443,453.5,0,,,
astar-dial-cheb,with_roads,default_large2,1008,65,353.8,0,,,
