algo,scenario,map,start,goal,n_goals,total_time_us,reached,ref_reachable,opt_ratio,first_move_correct,cost_walked,steps_taken,tiles_revealed
astar-jps-precomp,no_roads,craters,559,67,1,36.270000,1,1,1.000000,1,33,11,1500
astar-jps-precomp,no_roads,craters,1368,382,1,99.925000,1,1,1.000000,1,87,29,1500
astar-jps-precomp,no_roads,craters,1237,794,1,17.788000,1,1,1.000000,1,27,9,1500
astar-jps-precomp,with_roads,craters,1136,308,1,136.842000,1,1,1.397260,1,102,34,1500
astar-jps-precomp,with_roads,craters,120,1330,1,182.738000,1,1,1.000000,1,80,30,1500
astar-jps-precomp,with_roads,craters,555,505,1,10.810000,1,1,1.000000,1,3,1,1500
astar-jps-precomp,with_roads,craters,471,345,1,58.878000,1,1,1.170213,1,55,27,1500
astar-jps-precomp,with_roads,craters,1319,289,1,118.740000,1,1,1.204819,0,100,34,1500
astar-jps-precomp,with_roads,craters,1202,1329,1,115.793000,1,1,1.000000,1,87,29,1500
astar-jps-precomp,with_roads,craters,997,269,1,126.686000,1,1,1.145455,1,63,29,1500
astar-jps-precomp,with_roads,craters,1061,794,1,92.191000,1,1,1.053191,0,99,33,1500
astar-jps-precomp,with_roads,craters,144,136,1,37.143000,1,1,1.054054,1,39,13,1500
astar-jps-precomp,with_roads,craters,278,466,1,31.235000,1,1,1.047619,1,22,12,1500
astar-jps-precomp,with_roads,craters,485,932,1,25.280000,1,1,1.000000,1,27,9,1500
astar-jps-precomp,with_roads,craters,1084,127,1,49.443000,1,1,1.000000,1,53,19,1500
astar-jps-precomp,with_roads,craters,1019,437,1,92.782000,1,1,1.265625,1,81,27,1500
astar-jps-precomp,with_roads,craters,1275,1157,1,25.969000,1,1,1.000000,1,54,18,1500
astar-jps-precomp,with_roads,craters,1242,997,1,19.657000,1,1,1.000000,1,18,6,1500
astar-jps-precomp,with_roads,craters,788,468,1,95.685000,1,1,1.000000,1,55,23,1500
astar-jps-precomp,with_roads,craters,835,1058,1,147.113000,1,1,1.100000,1,99,33,1500
astar-jps-precomp,with_roads,craters,559,67,1,35.865000,1,1,1.192308,1,31,11,1500
astar-jps-precomp,with_roads,craters,1368,382,1,100.665000,1,1,1.115385,1,87,29,1500
astar-jps-precomp,with_roads,craters,1237,794,1,19.195000,1,1,1.000000,1,27,9,1500
astar-jps-precomp,no_roads,cubes,1665,300,1,111.247000,1,1,1.000000,1,93,31,2500
astar-jps-precomp,no_roads,cubes,55,1925,1,77.168000,1,1,1.000000,1,111,37,2500
astar-jps-precomp,no_roads,cubes,735,665,1,246.264000,1,1,1.000000,1,120,40,2500
astar-jps-precomp,no_roads,cubes,612,384,1,322.410000,1,1,1.000000,1,144,48,2500
astar-jps-precomp,no_roads,cubes,1912,280,1,71.781000,1,1,1.000000,1,102,34,2500
astar-jps-precomp,no_roads,cubes,1770,1923,1,17.175000,1,1,1.000000,1,9,3,2500
astar-jps-precomp,no_roads,cubes,2357,1420,1,101.589000,1,1,1.000000,1,84,28,2500
astar-jps-precomp,no_roads,cubes,232,1540,1,43.436000,1,1,1.000000,1,78,26,2500
astar-jps-precomp,no_roads,cubes,1120,78,1,58.260000,1,1,1.000000,1,69,23,2500
astar-jps-precomp,no_roads,cubes,74,246,1,135.536000,1,1,1.000000,1,141,47,2500
astar-jps-precomp,no_roads,cubes,601,635,1,286.949000,1,1,1.000000,1,147,49,2500
astar-jps-precomp,no_roads,cubes,1321,1580,1,67.607000,1,1,1.000000,1,36,12,2500
astar-jps-precomp,no_roads,cubes,66,1457,1,51.324000,1,1,1.000000,1,84,28,2500
astar-jps-precomp,no_roads,cubes,544,1863,1,257.327000,1,1,1.000000,1,159,53,2500
astar-jps-precomp,no_roads,cubes,1707,1827,1,72.208000,1,1,1.000000,1,72,24,2500
astar-jps-precomp,no_roads,cubes,1420,1115,1,21.580000,1,1,1.000000,1,18,6,2500
astar-jps-precomp,no_roads,cubes,605,1188,1,94.821000,1,1,1.000000,1,111,37,2500
astar-jps-precomp,no_roads,cubes,1537,741,1,37.361000,1,1,1.000000,1,48,16,2500
astar-jps-precomp,no_roads,cubes,2114,2292,1,292.054000,1,1,1.000000,1,171,57,2500
astar-jps-precomp,no_roads,cubes,13,1988,1,251.038000,1,1,1.000000,1,165,55,2500
astar-jps-precomp,with_roads,cubes,1665,300,1,98.676000,1,1,1.131148,1,69,31,2500
astar-jps-precomp,with_roads,cubes,55,1925,1,78.761000,1,1,1.356164,0,99,37,2500
astar-jps-precomp,with_roads,cubes,735,665,1,222.771000,1,1,1.147059,1,78,40,2500
astar-jps-precomp,with_roads,cubes,612,384,1,284.980000,1,1,1.363636,1,120,48,2500
astar-jps-precomp,with_roads,cubes,1912,280,1,66.183000,1,1,1.000000,1,100,34,2500
astar-jps-precomp,with_roads,cubes,1770,1923,1,13.531000,1,1,1.000000,1,9,3,2500
astar-jps-precomp,with_roads,cubes,2357,1420,1,80.232000,1,1,1.000000,1,84,28,2500
astar-jps-precomp,with_roads,cubes,232,1540,1,35.550000,1,1,1.200000,1,78,26,2500
astar-jps-precomp,with_roads,cubes,1120,78,1,49.084000,1,1,1.014706,0,69,23,2500
astar-jps-precomp,with_roads,cubes,74,246,1,123.760000,1,1,1.036765,1,141,47,2500
astar-jps-precomp,with_roads,cubes,601,635,1,249.694000,1,1,1.433735,1,119,49,2500
astar-jps-precomp,with_roads,cubes,1321,1580,1,53.508000,1,1,1.285714,0,36,12,2500
astar-jps-precomp,with_roads,cubes,66,1457,1,41.607000,1,1,1.176471,1,80,28,2500
astar-jps-precomp,with_roads,cubes,544,1863,1,228.806000,1,1,1.201550,1,155,53,2500
astar-jps-precomp,with_roads,cubes,1707,1827,1,63.716000,1,1,1.000000,1,72,24,2500
astar-jps-precomp,with_roads,cubes,1420,1115,1,14.654000,1,1,1.125000,1,18,6,2500
astar-jps-precomp,with_roads,cubes,605,1188,1,85.623000,1,1,1.765957,0,83,37,2500
astar-jps-precomp,with_roads,cubes,1537,741,1,30.220000,1,1,1.210526,1,46,16,2500
astar-jps-precomp,with_roads,cubes,2114,2292,1,257.342000,1,1,1.369748,1,163,57,2500
astar-jps-precomp,with_roads,cubes,13,1988,1,209.026000,1,1,1.643678,1,143,55,2500
astar-jps-precomp,no_roads,default_large1,1441,264,1,68.785000,1,1,1.000000,1,93,31,1600
astar-jps-precomp,no_roads,default_large1,53,627,1,40.392000,1,1,1.000000,1,45,15,1600
astar-jps-precomp,no_roads,default_large1,563,516,1,47.485000,1,1,1.000000,1,99,33,1600
astar-jps-precomp,no_roads,default_large1,326,242,1,19.851000,1,1,1.000000,1,12,4,1600
astar-jps-precomp,no_roads,default_large1,1539,1226,1,30.079000,1,1,1.000000,1,36,12,1600
astar-jps-precomp,no_roads,default_large1,207,1329,1,38.229000,1,1,1.000000,1,84,28,1600
astar-jps-precomp,no_roads,default_large1,956,67,1,67.543000,1,1,1.000000,1,75,25,1600
astar-jps-precomp,no_roads,default_large1,63,222,1,32.314000,1,1,1.000000,1,45,15,1600
astar-jps-precomp,no_roads,default_large1,506,536,1,21.182000,1,1,1.000000,1,30,10,1600
astar-jps-precomp,no_roads,default_large1,1136,1355,1,23.064000,1,1,1.000000,1,57,19,1600
astar-jps-precomp,no_roads,default_large1,56,1262,1,55.205000,1,1,1.000000,1,90,30,1600
astar-jps-precomp,no_roads,default_large1,461,1467,1,74.123000,1,1,1.000000,1,75,25,1600
astar-jps-precomp,no_roads,default_large1,1592,1226,1,49.975000,1,1,1.000000,1,45,15,1600
astar-jps-precomp,no_roads,default_large1,951,510,1,26.175000,1,1,1.000000,1,33,11,1600
astar-jps-precomp,no_roads,default_large1,1012,1326,1,20.328000,1,1,1.000000,1,24,8,1600
astar-jps-precomp,no_roads,default_large1,633,13,1,26.645000,1,1,1.000000,1,60,20,1600
astar-jps-precomp,no_roads,default_large1,372,1585,1,39.463000,1,1,1.000000,1,90,30,1600
astar-jps-precomp,no_roads,default_large1,957,773,1,25.607000,1,1,1.000000,1,72,24,1600
astar-jps-precomp,no_roads,default_large1,633,362,1,39.810000,1,1,1.000000,1,93,31,1600
astar-jps-precomp,no_roads,default_large1,497,766,1,30.388000,1,1,1.000000,1,33,11,1600
astar-jps-precomp,with_roads,default_large1,1441,264,1,62.007000,1,1,1.246575,1,91,31,1600
astar-jps-precomp,with_roads,default_large1,53,627,1,40.637000,1,1,1.051282,0,41,15,1600
astar-jps-precomp,with_roads,default_large1,563,516,1,47.591000,1,1,1.736842,0,99,33,1600
astar-jps-precomp,with_roads,default_large1,326,242,1,22.969000,1,1,1.000000,1,12,4,1600
astar-jps-precomp,with_roads,default_large1,1539,1226,1,31.910000,1,1,1.000000,1,36,12,1600
astar-jps-precomp,with_roads,default_large1,207,1329,1,37.348000,1,1,1.750000,0,84,28,1600
astar-jps-precomp,with_roads,default_large1,956,67,1,71.615000,1,1,1.237288,1,73,25,1600
astar-jps-precomp,with_roads,default_large1,63,222,1,32.495000,1,1,1.242424,1,41,15,1600
astar-jps-precomp,with_roads,default_large1,506,536,1,20.406000,1,1,1.000000,1,30,10,1600
astar-jps-precomp,with_roads,default_large1,1136,1355,1,21.391000,1,1,1.000000,1,57,19,1600
astar-jps-precomp,with_roads,default_large1,56,1262,1,52.727000,1,1,1.061728,1,86,30,1600
astar-jps-precomp,with_roads,default_large1,461,1467,1,70.837000,1,1,1.000000,1,75,25,1600
astar-jps-precomp,with_roads,default_large1,1592,1226,1,49.518000,1,1,1.000000,1,45,15,1600
astar-jps-precomp,with_roads,default_large1,951,510,1,27.973000,1,1,1.000000,1,33,11,1600
astar-jps-precomp,with_roads,default_large1,1012,1326,1,21.300000,1,1,1.100000,1,22,8,1600
astar-jps-precomp,with_roads,default_large1,633,13,1,28.539000,1,1,1.470588,0,50,20,1600
astar-jps-precomp,with_roads,default_large1,372,1585,1,47.682000,1,1,1.058824,0,90,30,1600
astar-jps-precomp,with_roads,default_large1,957,773,1,36.442000,1,1,1.000000,1,72,24,1600
astar-jps-precomp,with_roads,default_large1,633,362,1,52.664000,1,1,1.576271,0,93,31,1600
astar-jps-precomp,with_roads,default_large1,497,766,1,36.940000,1,1,1.000000,1,33,11,1600
astar-jps-precomp,no_roads,default_large2,238,51,1,38.585000,1,1,1.000000,1,111,37,1500
astar-jps-precomp,no_roads,default_large2,659,587,1,66.269000,1,1,1.000000,1,102,34,1500
astar-jps-precomp,no_roads,default_large2,541,303,1,54.554000,1,1,1.000000,1,135,45,1500
astar-jps-precomp,no_roads,default_large2,218,1306,1,32.481000,1,1,1.000000,1,66,22,1500
astar-jps-precomp,no_roads,default_large2,184,1443,1,23.804000,1,1,1.000000,1,75,25,1500
astar-jps-precomp,no_roads,default_large2,1008,65,1,35.367000,1,1,1.000000,1,57,19,1500
astar-jps-precomp,no_roads,default_large2,61,197,1,31.597000,1,1,1.000000,1,108,36,1500
astar-jps-precomp,no_roads,default_large2,529,562,1,18.145000,1,1,1.000000,1,51,17,1500
astar-jps-precomp,no_roads,default_large2,1212,1466,1,26.685000,1,1,1.000000,1,33,11,1500
astar-jps-precomp,no_roads,default_large2,54,1351,1,22.853000,1,1,1.000000,1,78,26,1500
astar-jps-precomp,no_roads,default_large2,483,1306,1,64.555000,1,1,1.000000,1,81,27,1500
astar-jps-precomp,no_roads,default_large2,1003,533,1,35.238000,1,1,1.000000,1,90,30,1500
astar-jps-precomp,no_roads,default_large2,1073,1440,1,25.388000,1,1,1.000000,1,51,17,1500
astar-jps-precomp,no_roads,default_large2,667,13,1,26.542000,1,1,1.000000,1,39,13,1500
astar-jps-precomp,no_roads,default_large2,365,1009,1,23.228000,1,1,1.000000,1,39,13,1500
astar-jps-precomp,no_roads,default_large2,815,667,1,14.141000,1,1,1.000000,1,9,3,1500
astar-jps-precomp,no_roads,default_large2,354,522,1,42.937000,1,1,1.000000,1,60,20,1500
astar-jps-precomp,no_roads,default_large2,805,218,1,38.159000,1,1,1.000000,1,54,18,1500
astar-jps-precomp,no_roads,default_large2,195,912,1,79.292000,1,1,1.000000,1,105,35,1500
astar-jps-precomp,no_roads,default_large2,204,863,1,38.769000,1,1,1.000000,1,57,19,1500
astar-jps-precomp,with_roads,default_large2,238,51,1,34.928000,1,1,1.758065,0,109,37,1500
astar-jps-precomp,with_roads,default_large2,659,587,1,61.683000,1,1,1.362319,0,94,34,1500
astar-jps-precomp,with_roads,default_large2,541,303,1,51.740000,1,1,1.705128,0,133,45,1500
astar-jps-precomp,with_roads,default_large2,218,1306,1,32.342000,1,1,1.032258,1,64,22,1500
astar-jps-precomp,with_roads,default_large2,184,1443,1,23.972000,1,1,1.131148,1,69,25,1500
astar-jps-precomp,with_roads,default_large2,1008,65,1,34.838000,1,1,1.177778,1,53,19,1500
astar-jps-precomp,with_roads,default_large2,61,197,1,31.728000,1,1,1.317073,0,108,36,1500
astar-jps-precomp,with_roads,default_large2,529,562,1,18.782000,1,1,2.142857,1,45,17,1500
astar-jps-precomp,with_roads,default_large2,1212,1466,1,27.677000,1,1,1.000000,1,33,11,1500
astar-jps-precomp,with_roads,default_large2,54,1351,1,23.336000,1,1,1.238095,0,78,26,1500
astar-jps-precomp,with_roads,default_large2,483,1306,1,61.391000,1,1,1.132353,1,77,27,1500
astar-jps-precomp,with_roads,default_large2,1003,533,1,32.854000,1,1,1.312500,1,84,30,1500
astar-jps-precomp,with_roads,default_large2,1073,1440,1,25.345000,1,1,1.000000,1,51,17,1500
astar-jps-precomp,with_roads,default_large2,667,13,1,26.869000,1,1,1.318182,1,29,13,1500
astar-jps-precomp,with_roads,default_large2,365,1009,1,26.333000,1,1,1.057143,1,37,13,1500
astar-jps-precomp,with_roads,default_large2,815,667,1,13.308000,1,1,1.000000,1,9,3,1500
astar-jps-precomp,with_roads,default_large2,354,522,1,43.951000,1,1,1.500000,1,48,20,1500
astar-jps-precomp,with_roads,default_large2,805,218,1,34.854000,1,1,1.040000,1,52,18,1500
astar-jps-precomp,with_roads,default_large2,195,912,1,73.995000,1,1,1.174419,1,101,35,1500
astar-jps-precomp,with_roads,default_large2,204,863,1,33.975000,1,1,1.540541,0,57,19,1500
astar-jps-precomp,no_roads,default_medium1,724,119,1,62.775000,1,1,1.000000,1,87,29,900
astar-jps-precomp,no_roads,default_medium1,25,843,1,72.343000,1,1,1.000000,1,93,31,900
astar-jps-precomp,no_roads,default_medium1,311,279,1,13.976000,1,1,1.000000,1,6,2,900
astar-jps-precomp,no_roads,default_medium1,252,153,1,20.364000,1,1,1.000000,1,27,9,900
astar-jps-precomp,no_roads,default_medium1,838,109,1,41.939000,1,1,1.000000,1,72,24,900
astar-jps-precomp,no_roads,default_medium1,766,842,1,23.851000,1,1,1.000000,1,42,14,900
astar-jps-precomp,no_roads,default_medium1,612,93,1,26.757000,1,1,1.000000,1,51,17,900
astar-jps-precomp,no_roads,default_medium1,667,481,1,21.157000,1,1,1.000000,1,21,7,900
astar-jps-precomp,no_roads,default_medium1,32,30,1,9.556000,1,1,1.000000,1,6,2,900
astar-jps-precomp,no_roads,default_medium1,99,246,1,20.805000,1,1,1.000000,1,21,7,900
astar-jps-precomp,no_roads,default_medium1,262,570,1,26.900000,1,1,1.000000,1,66,22,900
astar-jps-precomp,no_roads,default_medium1,679,27,1,35.726000,1,1,1.000000,1,66,22,900
astar-jps-precomp,no_roads,default_medium1,629,224,1,28.470000,1,1,1.000000,1,45,15,900
astar-jps-precomp,no_roads,default_medium1,814,737,1,27.011000,1,1,1.000000,1,39,13,900
astar-jps-precomp,no_roads,default_medium1,798,612,1,10.051000,1,1,1.000000,1,18,6,900
astar-jps-precomp,no_roads,default_medium1,478,249,1,27.614000,1,1,1.000000,1,57,19,900
astar-jps-precomp,no_roads,default_medium1,509,665,1,66.672000,1,1,1.000000,1,75,25,900
astar-jps-precomp,no_roads,default_medium1,314,6,1,19.077000,1,1,1.000000,1,30,10,900
astar-jps-precomp,no_roads,default_medium1,861,177,1,34.058000,1,1,1.000000,1,69,23,900
astar-jps-precomp,no_roads,default_medium1,793,481,1,22.828000,1,1,1.000000,1,36,12,900
astar-jps-precomp,with_roads,default_medium1,724,119,1,56.045000,1,1,1.074074,0,87,29,900
astar-jps-precomp,with_roads,default_medium1,25,843,1,71.205000,1,1,1.023529,1,87,31,900
astar-jps-precomp,with_roads,default_medium1,311,279,1,14.479000,1,1,1.000000,1,6,2,900
astar-jps-precomp,with_roads,default_medium1,252,153,1,19.479000,1,1,1.000000,1,27,9,900
astar-jps-precomp,with_roads,default_medium1,838,109,1,34.620000,1,1,1.478261,1,68,24,900
astar-jps-precomp,with_roads,default_medium1,766,842,1,22.441000,1,1,1.000000,1,42,14,900
astar-jps-precomp,with_roads,default_medium1,612,93,1,24.339000,1,1,1.689655,1,49,17,900
astar-jps-precomp,with_roads,default_medium1,667,481,1,18.303000,1,1,1.000000,1,21,7,900
astar-jps-precomp,with_roads,default_medium1,32,30,1,8.989000,1,1,2.000000,0,4,2,900
astar-jps-precomp,with_roads,default_medium1,99,246,1,18.518000,1,1,1.000000,1,21,7,900
astar-jps-precomp,with_roads,default_medium1,262,570,1,25.277000,1,1,1.224490,0,60,22,900
astar-jps-precomp,with_roads,default_medium1,679,27,1,32.232000,1,1,1.200000,1,66,22,900
astar-jps-precomp,with_roads,default_medium1,629,224,1,25.794000,1,1,1.875000,1,45,15,900
astar-jps-precomp,with_roads,default_medium1,814,737,1,24.621000,1,1,1.000000,1,39,13,900
astar-jps-precomp,with_roads,default_medium1,798,612,1,9.732000,1,1,1.000000,1,18,6,900
astar-jps-precomp,with_roads,default_medium1,478,249,1,24.837000,1,1,1.827586,0,53,19,900
astar-jps-precomp,with_roads,default_medium1,509,665,1,62.208000,1,1,1.126984,1,71,25,900
astar-jps-precomp,with_roads,default_medium1,314,6,1,19.268000,1,1,1.400000,1,28,10,900
astar-jps-precomp,with_roads,default_medium1,861,177,1,30.479000,1,1,1.101695,1,65,23,900
astar-jps-precomp,with_roads,default_medium1,793,481,1,21.111000,1,1,1.000000,1,36,12,900
astar-jps-precomp,no_roads,default_medium2,722,122,1,25.743000,1,1,1.000000,1,60,20,900
astar-jps-precomp,no_roads,default_medium2,25,843,1,80.456000,1,1,1.000000,1,90,30,900
astar-jps-precomp,no_roads,default_medium2,297,266,1,9.945000,1,1,1.000000,1,3,1,900
astar-jps-precomp,no_roads,default_medium2,244,152,1,12.934000,1,1,1.000000,1,9,3,900
astar-jps-precomp,no_roads,default_medium2,838,112,1,37.043000,1,1,1.000000,1,72,24,900
astar-jps-precomp,no_roads,default_medium2,765,842,1,36.728000,1,1,1.000000,1,39,13,900
astar-jps-precomp,no_roads,default_medium2,607,93,1,22.938000,1,1,1.000000,1,51,17,900
astar-jps-precomp,no_roads,default_medium2,658,469,1,24.278000,1,1,1.000000,1,27,9,900
astar-jps-precomp,no_roads,default_medium2,32,30,1,9.353000,1,1,1.000000,1,6,2,900
astar-jps-precomp,no_roads,default_medium2,99,239,1,28.239000,1,1,1.000000,1,63,21,900
astar-jps-precomp,no_roads,default_medium2,254,561,1,28.299000,1,1,1.000000,1,30,10,900
astar-jps-precomp,no_roads,default_medium2,670,27,1,47.498000,1,1,1.000000,1,75,25,900
astar-jps-precomp,no_roads,default_medium2,625,218,1,35.979000,1,1,1.000000,1,54,18,900
astar-jps-precomp,no_roads,default_medium2,815,734,1,24.258000,1,1,1.000000,1,27,9,900
astar-jps-precomp,no_roads,default_medium2,797,607,1,27.303000,1,1,1.000000,1,33,11,900
astar-jps-precomp,no_roads,default_medium2,466,241,1,23.242000,1,1,1.000000,1,45,15,900
astar-jps-precomp,no_roads,default_medium2,498,657,1,23.395000,1,1,1.000000,1,27,9,900
astar-jps-precomp,no_roads,default_medium2,300,6,1,17.790000,1,1,1.000000,1,30,10,900
astar-jps-precomp,no_roads,default_medium2,863,175,1,33.287000,1,1,1.000000,1,69,23,900
astar-jps-precomp,no_roads,default_medium2,793,469,1,23.765000,1,1,1.000000,1,33,11,900
astar-jps-precomp,with_roads,default_medium2,722,122,1,27.519000,1,1,1.750000,1,56,20,900
astar-jps-precomp,with_roads,default_medium2,25,843,1,84.042000,1,1,1.036145,1,86,30,900
astar-jps-precomp,with_roads,default_medium2,297,266,1,9.641000,1,1,1.000000,1,3,1,900
astar-jps-precomp,with_roads,default_medium2,244,152,1,14.341000,1,1,1.000000,1,3,3,900
astar-jps-precomp,with_roads,default_medium2,838,112,1,36.163000,1,1,1.000000,1,72,24,900
astar-jps-precomp,with_roads,default_medium2,765,842,1,33.740000,1,1,1.000000,1,39,13,900
astar-jps-precomp,with_roads,default_medium2,607,93,1,24.613000,1,1,1.444444,0,39,17,900
astar-jps-precomp,with_roads,default_medium2,658,469,1,24.582000,1,1,1.000000,1,27,9,900
astar-jps-precomp,with_roads,default_medium2,32,30,1,8.836000,1,1,1.000000,1,4,2,900
astar-jps-precomp,with_roads,default_medium2,99,239,1,29.198000,1,1,1.000000,1,63,21,900
astar-jps-precomp,with_roads,default_medium2,254,561,1,24.942000,1,1,1.000000,1,30,10,900
astar-jps-precomp,with_roads,default_medium2,670,27,1,52.432000,1,1,1.092308,1,71,25,900
astar-jps-precomp,with_roads,default_medium2,625,218,1,37.107000,1,1,1.384615,1,54,18,900
astar-jps-precomp,with_roads,default_medium2,815,734,1,27.948000,1,1,1.000000,1,27,9,900
astar-jps-precomp,with_roads,default_medium2,797,607,1,29.458000,1,1,1.000000,1,33,11,900
astar-jps-precomp,with_roads,default_medium2,466,241,1,24.950000,1,1,1.210526,0,23,15,900
astar-jps-precomp,with_roads,default_medium2,498,657,1,22.281000,1,1,1.000000,1,27,9,900
astar-jps-precomp,with_roads,default_medium2,300,6,1,18.953000,1,1,1.400000,0,28,10,900
astar-jps-precomp,with_roads,default_medium2,863,175,1,45.176000,1,1,1.061538,1,69,23,900
astar-jps-precomp,with_roads,default_medium2,793,469,1,25.677000,1,1,1.064516,1,33,11,900
astar-jps-precomp,no_roads,default_small1,366,58,1,38.830000,1,1,1.000000,1,48,16,400
astar-jps-precomp,no_roads,default_small1,12,156,1,20.599000,1,1,1.000000,1,21,7,400
astar-jps-precomp,no_roads,default_small1,141,127,1,13.067000,1,1,1.000000,1,18,6,400
astar-jps-precomp,no_roads,default_small1,79,53,1,10.309000,1,1,1.000000,1,18,6,400
astar-jps-precomp,no_roads,default_small1,386,309,1,16.192000,1,1,1.000000,1,18,6,400
astar-jps-precomp,no_roads,default_small1,45,341,1,36.490000,1,1,1.000000,1,45,15,400
astar-jps-precomp,no_roads,default_small1,240,16,1,25.278000,1,1,1.000000,1,48,16,400
astar-jps-precomp,no_roads,default_small1,15,48,1,10.255000,1,1,1.000000,1,21,7,400
astar-jps-precomp,no_roads,default_small1,122,135,1,22.132000,1,1,1.000000,1,39,13,400
astar-jps-precomp,no_roads,default_small1,288,347,1,14.864000,1,1,1.000000,1,9,3,400
astar-jps-precomp,no_roads,default_small1,13,319,1,26.409000,1,1,1.000000,1,45,15,400
astar-jps-precomp,no_roads,default_small1,111,371,1,29.979000,1,1,1.000000,1,39,13,400
astar-jps-precomp,no_roads,default_small1,399,309,1,27.838000,1,1,1.000000,1,30,10,400
astar-jps-precomp,no_roads,default_small1,238,124,1,22.955000,1,1,1.000000,1,42,14,400
astar-jps-precomp,no_roads,default_small1,253,340,1,17.207000,1,1,1.000000,1,39,13,400
astar-jps-precomp,no_roads,default_small1,158,3,1,29.763000,1,1,1.000000,1,45,15,400
astar-jps-precomp,no_roads,default_small1,91,397,1,27.777000,1,1,1.000000,1,45,15,400
astar-jps-precomp,no_roads,default_small1,240,193,1,25.769000,1,1,1.000000,1,39,13,400
astar-jps-precomp,no_roads,default_small1,158,89,1,12.425000,1,1,1.000000,1,27,9,400
astar-jps-precomp,no_roads,default_small1,121,191,1,19.955000,1,1,1.000000,1,30,10,400
astar-jps-precomp,with_roads,default_small1,366,58,1,41.563000,1,1,1.000000,1,48,16,400
astar-jps-precomp,with_roads,default_small1,12,156,1,20.406000,1,1,1.000000,1,21,7,400
astar-jps-precomp,with_roads,default_small1,141,127,1,11.922000,1,1,1.000000,1,18,6,400
astar-jps-precomp,with_roads,default_small1,79,53,1,9.592000,1,1,1.000000,1,18,6,400
astar-jps-precomp,with_roads,default_small1,386,309,1,17.091000,1,1,1.000000,1,18,6,400
astar-jps-precomp,with_roads,default_small1,45,341,1,39.369000,1,1,1.000000,1,45,15,400
astar-jps-precomp,with_roads,default_small1,240,16,1,25.665000,1,1,1.000000,1,48,16,400
astar-jps-precomp,with_roads,default_small1,15,48,1,10.641000,1,1,1.000000,1,21,7,400
astar-jps-precomp,with_roads,default_small1,122,135,1,21.465000,1,1,1.000000,1,39,13,400
astar-jps-precomp,with_roads,default_small1,288,347,1,14.901000,1,1,1.000000,1,9,3,400
astar-jps-precomp,with_roads,default_small1,13,319,1,26.570000,1,1,1.000000,1,45,15,400
astar-jps-precomp,with_roads,default_small1,111,371,1,29.372000,1,1,1.000000,1,39,13,400
astar-jps-precomp,with_roads,default_small1,399,309,1,26.860000,1,1,1.000000,1,30,10,400
astar-jps-precomp,with_roads,default_small1,238,124,1,24.061000,1,1,1.000000,1,42,14,400
astar-jps-precomp,with_roads,default_small1,253,340,1,16.678000,1,1,1.000000,1,39,13,400
astar-jps-precomp,with_roads,default_small1,158,3,1,22.107000,1,1,1.114286,1,39,15,400
astar-jps-precomp,with_roads,default_small1,91,397,1,26.578000,1,1,1.000000,1,45,15,400
astar-jps-precomp,with_roads,default_small1,240,193,1,24.662000,1,1,1.000000,1,39,13,400
astar-jps-precomp,with_roads,default_small1,158,89,1,11.556000,1,1,1.000000,1,27,9,400
astar-jps-precomp,with_roads,default_small1,121,191,1,21.140000,1,1,1.000000,1,30,10,400
astar-jps-precomp,no_roads,default_small2,393,59,1,37.301000,1,1,1.000000,1,48,16,441
astar-jps-precomp,no_roads,default_small2,12,164,1,21.071000,1,1,1.000000,1,24,8,441
astar-jps-precomp,no_roads,default_small2,147,127,1,8.220000,1,1,1.000000,1,3,1,441
astar-jps-precomp,no_roads,default_small2,74,54,1,5.991000,1,1,1.000000,1,3,1,441
astar-jps-precomp,no_roads,default_small2,413,338,1,22.088000,1,1,1.000000,1,36,12,441
astar-jps-precomp,no_roads,default_small2,46,367,1,123.632000,1,1,1.000000,1,63,21,441
astar-jps-precomp,no_roads,default_small2,252,16,1,70.989000,1,1,1.000000,1,60,20,441
astar-jps-precomp,no_roads,default_small2,15,49,1,10.994000,1,1,1.000000,1,24,8,441
astar-jps-precomp,no_roads,default_small2,124,140,1,14.304000,1,1,1.000000,1,15,5,441
astar-jps-precomp,no_roads,default_small2,313,374,1,15.305000,1,1,1.000000,1,9,3,441
astar-jps-precomp,no_roads,default_small2,13,349,1,93.430000,1,1,1.000000,1,60,20,441
astar-jps-precomp,no_roads,default_small2,110,434,1,51.283000,1,1,1.000000,1,48,16,441
astar-jps-precomp,no_roads,default_small2,398,427,1,27.325000,1,1,1.000000,1,39,13,441
astar-jps-precomp,no_roads,default_small2,338,250,1,35.454000,1,1,1.000000,1,51,17,441
astar-jps-precomp,no_roads,default_small2,125,273,1,36.874000,1,1,1.000000,1,60,20,441
astar-jps-precomp,no_roads,default_small2,366,166,1,37.750000,1,1,1.000000,1,51,17,441
astar-jps-precomp,no_roads,default_small2,3,85,1,11.805000,1,1,1.000000,1,12,4,441
astar-jps-precomp,no_roads,default_small2,425,252,1,20.878000,1,1,1.000000,1,24,8,441
astar-jps-precomp,no_roads,default_small2,208,166,1,8.791000,1,1,1.000000,1,6,2,441
astar-jps-precomp,no_roads,default_small2,83,123,1,9.467000,1,1,1.000000,1,6,2,441
astar-jps-precomp,with_roads,default_small2,393,59,1,36.104000,1,1,1.000000,1,48,16,441
astar-jps-precomp,with_roads,default_small2,12,164,1,20.939000,1,1,1.090909,0,24,8,441
