algo,scenario,map,start,goal,n_goals,total_time_us,reached,ref_reachable,opt_ratio,first_move_correct,cost_walked,steps_taken,tiles_revealed
bug-bug0,no_roads,arena,126,25,1,30.776000,1,1,1.000000,1,12,4,625
bug-bug0,no_roads,arena,308,275,1,19.266000,1,1,1.000000,1,24,8,625
bug-bug0,no_roads,arena,252,156,1,23.777000,1,1,1.000000,1,15,6,625
bug-bug0,no_roads,arena,115,613,1,41.424000,1,1,1.000000,1,60,21,625
bug-bug0,no_roads,arena,99,473,1,23.263000,1,1,1.000000,1,45,15,625
bug-bug0,no_roads,arena,32,30,1,5.438000,1,1,1.000000,1,6,2,625
bug-bug0,no_roads,arena,105,247,1,59.747000,1,1,1.277778,1,69,26,625
bug-bug0,no_roads,arena,262,572,1,20.303000,1,1,1.000000,1,36,12,625
bug-bug0,no_roads,arena,27,222,1,45.057000,1,1,1.090909,1,72,25,625
bug-bug0,no_roads,arena,613,470,1,19.285000,1,1,1.142857,1,24,9,625
bug-bug0,no_roads,arena,249,502,1,51.138000,1,1,1.000000,1,66,23,625
bug-bug0,no_roads,arena,311,6,1,25.532000,1,1,1.000000,1,36,12,625
bug-bug0,no_roads,arena,178,473,1,36.934000,1,1,1.000000,1,60,21,625
bug-bug0,no_roads,arena,381,311,1,13.540000,1,1,1.200000,1,18,7,625
bug-bug0,no_roads,arena,174,242,1,29.355000,1,1,1.285714,1,27,11,625
bug-bug0,no_roads,arena,375,115,1,21.306000,1,1,1.000000,1,45,15,625
bug-bug0,no_roads,arena,104,427,1,21.433000,1,1,1.000000,1,39,13,625
bug-bug0,no_roads,arena,110,404,1,18.635000,1,1,1.000000,1,36,12,625
bug-bug0,no_roads,arena,388,297,1,14.499000,1,1,1.000000,1,27,9,625
bug-bug0,no_roads,arena,44,514,1,40.513000,1,1,1.105263,1,63,22,625
bug-bug0,no_roads,arena,604,139,1,32.165000,1,1,1.000000,1,57,20,625
bug-bug0,no_roads,arena,425,88,1,24.137000,1,1,1.000000,1,42,15,625
bug-bug0,no_roads,arena,620,328,1,35.031000,1,1,1.000000,1,51,18,625
bug-bug0,no_roads,arena,407,214,1,16.048000,1,1,1.000000,1,24,9,625
bug-bug0,no_roads,arena,78,46,1,23.379000,1,1,1.000000,1,54,18,625
bug-bug0,no_roads,arena,257,324,1,32.563000,1,1,1.058824,1,54,19,625
bug-bug0,no_roads,arena,89,262,1,16.568000,1,1,1.000000,1,21,8,625
bug-bug0,no_roads,arena,114,427,1,38.723000,1,1,1.133333,1,51,18,625
bug-bug0,no_roads,arena,311,508,1,20.813000,1,1,1.125000,1,27,10,625
bug-bug0,no_roads,arena,410,181,1,23.739000,1,1,1.222222,0,33,12,625
bug-bug0,no_roads,arena,416,399,1,12.015000,1,1,1.000000,1,24,8,625
bug-bug0,no_roads,arena,233,300,1,14.694000,1,1,1.000000,1,24,8,625
bug-bug0,no_roads,arena,80,191,1,20.331000,1,1,1.000000,1,33,12,625
bug-bug0,no_roads,arena,601,275,1,17.784000,1,1,1.000000,1,39,13,625
bug-bug0,no_roads,arena,182,518,1,28.653000,1,1,1.153846,1,45,16,625
bug-bug0,no_roads,arena,426,303,1,13.590000,1,1,1.000000,1,15,6,625
bug-bug0,no_roads,arena,248,363,1,16.683000,1,1,1.000000,1,30,10,625
bug-bug0,no_roads,arena,57,258,1,12.108000,1,1,1.000000,1,24,8,625
bug-bug0,no_roads,arena,32,354,1,24.327000,1,1,1.000000,1,39,14,625
bug-bug0,no_roads,arena,450,301,1,9.329000,1,1,1.000000,1,18,6,625
bug-bug0,no_roads,arena,74,235,1,36.346000,1,1,1.000000,1,42,15,625
bug-bug0,no_roads,arena,352,236,1,13.804000,1,1,1.000000,1,27,9,625
bug-bug0,no_roads,arena,566,445,1,7.980000,1,1,1.000000,1,15,5,625
bug-bug0,no_roads,arena,513,160,1,35.484000,1,1,1.142857,1,48,17,625
bug-bug0,no_roads,arena,298,156,1,36.671000,1,1,1.000000,1,51,19,625
bug-bug0,no_roads,arena,277,606,1,44.123000,1,1,1.000000,1,39,14,625
bug-bug0,no_roads,arena,296,480,1,31.640000,1,1,1.000000,1,48,17,625
bug-bug0,no_roads,arena,448,407,1,30.234000,1,1,1.000000,1,48,17,625
bug-bug0,no_roads,arena,248,155,1,45.186000,1,1,1.111111,0,60,22,625
bug-bug0,no_roads,arena,576,553,1,4.329000,1,1,1.000000,1,6,2,625
bug-bug1,no_roads,arena,126,25,1,33.348000,1,1,1.000000,1,12,4,625
bug-bug1,no_roads,arena,308,275,1,25.288000,1,1,1.000000,1,24,8,625
bug-bug1,no_roads,arena,252,156,1,35.737000,1,1,1.800000,1,27,11,625
bug-bug1,no_roads,arena,115,613,1,99.333000,1,1,1.800000,1,108,38,625
bug-bug1,no_roads,arena,99,473,1,28.406000,1,1,1.000000,1,45,15,625
bug-bug1,no_roads,arena,32,30,1,5.584000,1,1,1.000000,1,6,2,625
bug-bug1,no_roads,arena,105,247,1,94.287000,1,1,1.944444,1,105,40,625
bug-bug1,no_roads,arena,262,572,1,25.979000,1,1,1.000000,1,36,12,625
bug-bug1,no_roads,arena,27,222,1,50.196000,1,1,1.090909,1,72,25,625
bug-bug1,no_roads,arena,613,470,1,31.086000,1,1,1.714286,1,36,14,625
bug-bug1,no_roads,arena,249,502,1,64.533000,1,1,1.272727,1,84,30,625
bug-bug1,no_roads,arena,311,6,1,22.576000,1,1,1.000000,1,36,12,625
bug-bug1,no_roads,arena,178,473,1,52.240000,1,1,1.200000,1,72,26,625
bug-bug1,no_roads,arena,381,311,1,27.114000,1,1,2.000000,1,30,12,625
bug-bug1,no_roads,arena,174,242,1,71.504000,1,1,3.714286,1,78,30,625
bug-bug1,no_roads,arena,375,115,1,26.308000,1,1,1.000000,1,45,15,625
bug-bug1,no_roads,arena,104,427,1,32.342000,1,1,1.000000,1,39,13,625
bug-bug1,no_roads,arena,110,404,1,22.564000,1,1,1.000000,1,36,12,625
bug-bug1,no_roads,arena,388,297,1,15.937000,1,1,1.000000,1,27,9,625
bug-bug1,no_roads,arena,44,514,1,73.282000,1,1,1.631579,1,93,33,625
bug-bug1,no_roads,arena,604,139,1,59.243000,1,1,1.421053,1,81,29,625
bug-bug1,no_roads,arena,425,88,1,62.049000,1,1,1.857143,1,78,28,625
bug-bug1,no_roads,arena,620,328,1,50.664000,1,1,1.235294,1,63,23,625
bug-bug1,no_roads,arena,407,214,1,70.471000,1,1,3.250000,1,78,30,625
bug-bug1,no_roads,arena,78,46,1,30.082000,1,1,1.000000,1,54,18,625
bug-bug1,no_roads,arena,257,324,1,63.642000,1,1,1.588235,1,81,29,625
bug-bug1,no_roads,arena,89,262,1,28.977000,1,1,1.571429,1,33,13,625
bug-bug1,no_roads,arena,114,427,1,41.686000,1,1,1.133333,1,51,18,625
bug-bug1,no_roads,arena,311,508,1,48.993000,1,1,2.375000,1,57,21,625
bug-bug1,no_roads,arena,410,181,1,46.220000,1,1,2.111111,0,57,21,625
bug-bug1,no_roads,arena,416,399,1,15.076000,1,1,1.000000,1,24,8,625
bug-bug1,no_roads,arena,233,300,1,16.234000,1,1,1.000000,1,24,8,625
bug-bug1,no_roads,arena,80,191,1,33.835000,1,1,1.363636,1,45,17,625
bug-bug1,no_roads,arena,601,275,1,25.130000,1,1,1.000000,1,39,13,625
bug-bug1,no_roads,arena,182,518,1,58.949000,1,1,1.769231,1,69,25,625
bug-bug1,no_roads,arena,426,303,1,46.678000,1,1,3.400000,1,51,19,625
bug-bug1,no_roads,arena,248,363,1,20.436000,1,1,1.000000,1,30,10,625
bug-bug1,no_roads,arena,57,258,1,15.340000,1,1,1.000000,1,24,8,625
bug-bug1,no_roads,arena,32,354,1,38.328000,1,1,1.307692,1,51,19,625
bug-bug1,no_roads,arena,450,301,1,11.241000,1,1,1.000000,1,18,6,625
bug-bug1,no_roads,arena,74,235,1,53.014000,1,1,1.571429,1,66,24,625
bug-bug1,no_roads,arena,352,236,1,16.300000,1,1,1.000000,1,27,9,625
bug-bug1,no_roads,arena,566,445,1,9.994000,1,1,1.000000,1,15,5,625
bug-bug1,no_roads,arena,513,160,1,62.262000,1,1,1.857143,1,78,28,625
bug-bug1,no_roads,arena,298,156,1,80.736000,1,1,1.941176,1,99,35,625
bug-bug1,no_roads,arena,277,606,1,47.190000,1,1,1.461538,1,57,21,625
bug-bug1,no_roads,arena,296,480,1,46.487000,1,1,1.250000,1,60,22,625
bug-bug1,no_roads,arena,448,407,1,45.790000,1,1,1.250000,1,60,22,625
bug-bug1,no_roads,arena,248,155,1,86.965000,1,1,2.000000,0,108,38,625
bug-bug1,no_roads,arena,576,553,1,5.605000,1,1,1.000000,1,6,2,625
bug-bug1-los,no_roads,arena,126,25,1,31.369000,1,1,1.000000,1,12,4,625
bug-bug1-los,no_roads,arena,308,275,1,24.564000,1,1,1.000000,1,24,8,625
bug-bug1-los,no_roads,arena,252,156,1,30.580000,1,1,1.000000,1,15,6,625
bug-bug1-los,no_roads,arena,115,613,1,60.895000,1,1,1.000000,1,60,21,625
bug-bug1-los,no_roads,arena,99,473,1,34.233000,1,1,1.000000,1,45,15,625
bug-bug1-los,no_roads,arena,32,30,1,6.473000,1,1,1.000000,1,6,2,625
bug-bug1-los,no_roads,arena,105,247,1,130.165000,1,1,1.944444,1,105,40,625
bug-bug1-los,no_roads,arena,262,572,1,32.257000,1,1,1.000000,1,36,12,625
bug-bug1-los,no_roads,arena,27,222,1,73.075000,1,1,1.090909,1,72,25,625
bug-bug1-los,no_roads,arena,613,470,1,22.503000,1,1,1.142857,1,24,9,625
bug-bug1-los,no_roads,arena,249,502,1,59.856000,1,1,1.000000,1,66,23,625
bug-bug1-los,no_roads,arena,311,6,1,24.875000,1,1,1.000000,1,36,12,625
bug-bug1-los,no_roads,arena,178,473,1,60.265000,1,1,1.200000,1,72,26,625
bug-bug1-los,no_roads,arena,381,311,1,24.166000,1,1,1.200000,1,18,7,625
bug-bug1-los,no_roads,arena,174,242,1,26.831000,1,1,1.285714,1,27,10,625
bug-bug1-los,no_roads,arena,375,115,1,29.211000,1,1,1.000000,1,45,15,625
bug-bug1-los,no_roads,arena,104,427,1,37.151000,1,1,1.000000,1,39,13,625
bug-bug1-los,no_roads,arena,110,404,1,24.466000,1,1,1.000000,1,36,12,625
bug-bug1-los,no_roads,arena,388,297,1,18.199000,1,1,1.000000,1,27,9,625
bug-bug1-los,no_roads,arena,44,514,1,82.974000,1,1,1.631579,1,93,33,625
bug-bug1-los,no_roads,arena,604,139,1,43.175000,1,1,1.000000,1,57,20,625
bug-bug1-los,no_roads,arena,425,88,1,74.199000,1,1,1.857143,1,78,28,625
bug-bug1-los,no_roads,arena,620,328,1,43.491000,1,1,1.000000,1,51,18,625
bug-bug1-los,no_roads,arena,407,214,1,56.909000,1,1,2.250000,1,54,21,625
bug-bug1-los,no_roads,arena,78,46,1,33.674000,1,1,1.000000,1,54,18,625
bug-bug1-los,no_roads,arena,257,324,1,72.238000,1,1,1.588235,1,81,29,625
bug-bug1-los,no_roads,arena,89,262,1,26.004000,1,1,1.000000,1,21,8,625
bug-bug1-los,no_roads,arena,114,427,1,56.314000,1,1,1.133333,1,51,18,625
bug-bug1-los,no_roads,arena,311,508,1,26.230000,1,1,1.125000,1,27,10,625
bug-bug1-los,no_roads,arena,410,181,1,54.495000,1,1,2.111111,0,57,21,625
bug-bug1-los,no_roads,arena,416,399,1,17.482000,1,1,1.000000,1,24,8,625
bug-bug1-los,no_roads,arena,233,300,1,16.637000,1,1,1.000000,1,24,8,625
bug-bug1-los,no_roads,arena,80,191,1,25.691000,1,1,1.000000,1,33,12,625
bug-bug1-los,no_roads,arena,601,275,1,26.279000,1,1,1.000000,1,39,13,625
bug-bug1-los,no_roads,arena,182,518,1,68.047000,1,1,1.769231,1,69,25,625
bug-bug1-los,no_roads,arena,426,303,1,20.953000,1,1,1.000000,1,15,6,625
bug-bug1-los,no_roads,arena,248,363,1,20.680000,1,1,1.000000,1,30,10,625
bug-bug1-los,no_roads,arena,57,258,1,17.035000,1,1,1.000000,1,24,8,625
bug-bug1-los,no_roads,arena,32,354,1,43.732000,1,1,1.307692,1,51,19,625
bug-bug1-los,no_roads,arena,450,301,1,12.603000,1,1,1.000000,1,18,6,625
bug-bug1-los,no_roads,arena,74,235,1,35.187000,1,1,1.000000,1,42,15,625
bug-bug1-los,no_roads,arena,352,236,1,17.952000,1,1,1.000000,1,27,9,625
bug-bug1-los,no_roads,arena,566,445,1,11.083000,1,1,1.000000,1,15,5,625
bug-bug1-los,no_roads,arena,513,160,1,80.853000,1,1,1.857143,1,78,28,625
bug-bug1-los,no_roads,arena,298,156,1,154.545000,1,1,1.941176,1,99,35,625
bug-bug1-los,no_roads,arena,277,606,1,78.585000,1,1,1.000000,1,39,14,625
bug-bug1-los,no_roads,arena,296,480,1,68.560000,1,1,1.000000,1,48,17,625
bug-bug1-los,no_roads,arena,448,407,1,82.059000,1,1,1.250000,1,60,22,625
bug-bug1-los,no_roads,arena,248,155,1,193.674000,1,1,2.000000,0,108,38,625
bug-bug1-los,no_roads,arena,576,553,1,15.742000,1,1,1.000000,1,6,2,625
bug-bug2,no_roads,arena,126,25,1,19.274000,1,1,1.000000,1,12,4,625
bug-bug2,no_roads,arena,308,275,1,23.047000,1,1,1.000000,1,24,8,625
bug-bug2,no_roads,arena,252,156,1,41.340000,0,1,,1,15,6,625
bug-bug2,no_roads,arena,115,613,1,57.258000,1,1,1.000000,1,60,21,625
bug-bug2,no_roads,arena,99,473,1,30.991000,1,1,1.000000,1,45,15,625
bug-bug2,no_roads,arena,32,30,1,5.974000,1,1,1.000000,1,6,2,625
bug-bug2,no_roads,arena,105,247,1,52.613000,0,1,,1,45,16,625
bug-bug2,no_roads,arena,262,572,1,26.096000,1,1,1.000000,1,36,12,625
bug-bug2,no_roads,arena,27,222,1,58.090000,1,1,1.090909,1,72,25,625
bug-bug2,no_roads,arena,613,470,1,28.594000,1,1,1.142857,1,24,9,625
bug-bug2,no_roads,arena,249,502,1,76.371000,1,1,1.000000,1,66,23,625
bug-bug2,no_roads,arena,311,6,1,24.692000,1,1,1.000000,1,36,12,625
bug-bug2,no_roads,arena,178,473,1,49.290000,1,1,1.000000,1,60,21,625
bug-bug2,no_roads,arena,381,311,1,22.446000,1,1,1.200000,1,18,7,625
bug-bug2,no_roads,arena,174,242,1,52.580000,1,1,1.714286,1,36,14,625
bug-bug2,no_roads,arena,375,115,1,27.684000,1,1,1.000000,1,45,15,625
bug-bug2,no_roads,arena,104,427,1,26.399000,1,1,1.000000,1,39,13,625
bug-bug2,no_roads,arena,110,404,1,24.173000,1,1,1.000000,1,36,12,625
bug-bug2,no_roads,arena,388,297,1,17.120000,1,1,1.000000,1,27,9,625
bug-bug2,no_roads,arena,44,514,1,55.065000,1,1,1.105263,1,63,22,625
bug-bug2,no_roads,arena,604,139,1,60.939000,0,1,,1,63,22,625
bug-bug2,no_roads,arena,425,88,1,61.733000,0,1,,1,42,15,625
bug-bug2,no_roads,arena,620,328,1,45.004000,0,1,,1,42,15,625
bug-bug2,no_roads,arena,407,214,1,34.570000,1,1,1.125000,1,27,11,625
bug-bug2,no_roads,arena,78,46,1,30.184000,1,1,1.000000,1,54,18,625
bug-bug2,no_roads,arena,257,324,1,52.872000,1,1,1.058824,1,54,19,625
bug-bug2,no_roads,arena,89,262,1,21.387000,1,1,1.000000,1,21,8,625
bug-bug2,no_roads,arena,114,427,1,55.533000,1,1,1.133333,1,51,19,625
bug-bug2,no_roads,arena,311,508,1,31.662000,1,1,1.125000,1,27,10,625
bug-bug2,no_roads,arena,410,181,1,51.227000,1,1,1.444444,0,39,15,625
bug-bug2,no_roads,arena,416,399,1,16.344000,1,1,1.000000,1,24,8,625
bug-bug2,no_roads,arena,233,300,1,18.045000,1,1,1.000000,1,24,8,625
bug-bug2,no_roads,arena,80,191,1,26.343000,1,1,1.000000,1,33,12,625
bug-bug2,no_roads,arena,601,275,1,24.083000,1,1,1.000000,1,39,13,625
bug-bug2,no_roads,arena,182,518,1,84.723000,0,1,,1,57,21,625
bug-bug2,no_roads,arena,426,303,1,22.544000,1,1,1.000000,1,15,7,625
bug-bug2,no_roads,arena,248,363,1,22.800000,1,1,1.000000,1,30,10,625
bug-bug2,no_roads,arena,57,258,1,16.553000,1,1,1.000000,1,24,8,625
bug-bug2,no_roads,arena,32,354,1,32.011000,1,1,1.000000,1,39,14,625
bug-bug2,no_roads,arena,450,301,1,11.507000,1,1,1.000000,1,18,6,625
bug-bug2,no_roads,arena,74,235,1,48.869000,0,1,,1,42,15,625
bug-bug2,no_roads,arena,352,236,1,18.056000,1,1,1.000000,1,27,9,625
bug-bug2,no_roads,arena,566,445,1,10.470000,1,1,1.000000,1,15,5,625
bug-bug2,no_roads,arena,513,160,1,44.878000,0,1,,1,33,12,625
bug-bug2,no_roads,arena,298,156,1,52.459000,1,1,1.000000,1,51,19,625
bug-bug2,no_roads,arena,277,606,1,47.090000,1,1,1.076923,1,42,15,625
bug-bug2,no_roads,arena,296,480,1,41.950000,1,1,1.000000,1,48,17,625
bug-bug2,no_roads,arena,448,407,1,39.521000,1,1,1.000000,1,48,17,625
bug-bug2,no_roads,arena,248,155,1,59.728000,1,1,1.166667,0,63,22,625
bug-bug2,no_roads,arena,576,553,1,6.021000,1,1,1.000000,1,6,2,625
bug-distbug,no_roads,arena,126,25,1,23.010000,1,1,1.000000,1,12,4,625
bug-distbug,no_roads,arena,308,275,1,25.325000,1,1,1.000000,1,24,8,625
bug-distbug,no_roads,arena,252,156,1,33.811000,1,1,1.000000,1,15,7,625
bug-distbug,no_roads,arena,115,613,1,66.376000,1,1,1.000000,1,60,22,625
bug-distbug,no_roads,arena,99,473,1,37.937000,1,1,1.000000,1,45,15,625
bug-distbug,no_roads,arena,32,30,1,7.299000,1,1,1.000000,1,6,2,625
bug-distbug,no_roads,arena,105,247,1,99.368000,1,1,1.277778,1,69,29,625
bug-distbug,no_roads,arena,262,572,1,32.390000,1,1,1.000000,1,36,12,625
bug-distbug,no_roads,arena,27,222,1,72.257000,1,1,1.090909,1,72,26,625
bug-distbug,no_roads,arena,613,470,1,32.520000,1,1,1.142857,1,24,10,625
bug-distbug,no_roads,arena,249,502,1,81.715000,1,1,1.000000,1,66,24,625
bug-distbug,no_roads,arena,311,6,1,32.310000,1,1,1.000000,1,36,12,625
bug-distbug,no_roads,arena,178,473,1,63.623000,1,1,1.000000,1,60,22,625
bug-distbug,no_roads,arena,381,311,1,26.263000,1,1,1.200000,1,18,8,625
bug-distbug,no_roads,arena,174,242,1,56.733000,1,1,1.285714,1,27,13,625
bug-distbug,no_roads,arena,375,115,1,36.281000,1,1,1.000000,1,45,15,625
bug-distbug,no_roads,arena,104,427,1,34.309000,1,1,1.000000,1,39,13,625
bug-distbug,no_roads,arena,110,404,1,31.022000,1,1,1.000000,1,36,12,625
bug-distbug,no_roads,arena,388,297,1,22.325000,1,1,1.000000,1,27,9,625
bug-distbug,no_roads,arena,44,514,1,73.828000,1,1,1.105263,1,63,23,625
bug-distbug,no_roads,arena,604,139,1,57.439000,1,1,1.000000,1,57,21,625
bug-distbug,no_roads,arena,425,88,1,43.432000,1,1,1.000000,1,42,16,625
bug-distbug,no_roads,arena,620,328,1,61.745000,1,1,1.000000,1,51,19,625
bug-distbug,no_roads,arena,407,214,1,29.987000,1,1,1.000000,1,24,10,625
bug-distbug,no_roads,arena,78,46,1,49.072000,1,1,1.000000,1,54,18,625
bug-distbug,no_roads,arena,257,324,1,61.831000,1,1,1.058824,1,54,20,625
bug-distbug,no_roads,arena,89,262,1,30.865000,1,1,1.000000,1,21,9,625
bug-distbug,no_roads,arena,114,427,1,68.261000,1,1,1.133333,1,51,19,625
bug-distbug,no_roads,arena,311,508,1,38.297000,1,1,1.125000,1,27,11,625
bug-distbug,no_roads,arena,410,181,1,41.118000,1,1,1.222222,0,33,13,625
bug-distbug,no_roads,arena,416,399,1,20.537000,1,1,1.000000,1,24,8,625
bug-distbug,no_roads,arena,233,300,1,21.703000,1,1,1.000000,1,24,8,625
bug-distbug,no_roads,arena,80,191,1,35.832000,1,1,1.000000,1,33,13,625
bug-distbug,no_roads,arena,601,275,1,30.377000,1,1,1.000000,1,39,13,625
bug-distbug,no_roads,arena,182,518,1,49.653000,1,1,1.153846,1,45,17,625
bug-distbug,no_roads,arena,426,303,1,25.560000,1,1,1.000000,1,15,7,625
bug-distbug,no_roads,arena,248,363,1,26.556000,1,1,1.000000,1,30,10,625
bug-distbug,no_roads,arena,57,258,1,19.988000,1,1,1.000000,1,24,8,625
bug-distbug,no_roads,arena,32,354,1,42.216000,1,1,1.000000,1,39,15,625
bug-distbug,no_roads,arena,450,301,1,15.370000,1,1,1.000000,1,18,6,625
bug-distbug,no_roads,arena,74,235,1,53.421000,1,1,1.000000,1,42,16,625
bug-distbug,no_roads,arena,352,236,1,21.743000,1,1,1.000000,1,27,9,625
bug-distbug,no_roads,arena,566,445,1,13.290000,1,1,1.000000,1,15,5,625
bug-distbug,no_roads,arena,513,160,1,54.332000,1,1,1.142857,1,48,18,625
bug-distbug,no_roads,arena,298,156,1,67.573000,1,1,1.000000,1,51,21,625
bug-distbug,no_roads,arena,277,606,1,44.421000,1,1,1.000000,1,39,15,625
bug-distbug,no_roads,arena,296,480,1,51.536000,1,1,1.000000,1,48,18,625
bug-distbug,no_roads,arena,448,407,1,51.531000,1,1,1.000000,1,48,18,625
bug-distbug,no_roads,arena,248,155,1,79.955000,1,1,1.111111,0,60,24,625
bug-distbug,no_roads,arena,576,553,1,6.729000,1,1,1.000000,1,6,2,625
bug-tangentbug,no_roads,arena,126,25,1,35.549000,1,1,1.000000,1,12,4,625
bug-tangentbug,no_roads,arena,308,275,1,545.263000,1,1,1.000000,1,24,9,625
bug-tangentbug,no_roads,arena,252,156,1,667.156000,1,1,1.200000,1,18,7,625
bug-tangentbug,no_roads,arena,115,613,1,3468.250000,1,1,1.050000,1,63,26,625
bug-tangentbug,no_roads,arena,99,473,1,1024.135000,1,1,1.000000,1,45,18,625
bug-tangentbug,no_roads,arena,32,30,1,10.159000,1,1,1.000000,1,6,2,625
bug-tangentbug,no_roads,arena,105,247,1,3586.709000,1,1,1.333333,1,72,30,625
bug-tangentbug,no_roads,arena,262,572,1,2016.791000,1,1,1.416667,1,51,21,625
bug-tangentbug,no_roads,arena,27,222,1,3087.496000,1,1,1.090909,1,72,30,625
bug-tangentbug,no_roads,arena,613,470,1,768.913000,1,1,1.142857,1,24,10,625
bug-tangentbug,no_roads,arena,249,502,1,2583.032000,1,1,1.090909,1,72,30,625
bug-tangentbug,no_roads,arena,311,6,1,1410.359000,1,1,1.000000,1,36,15,625
bug-tangentbug,no_roads,arena,178,473,1,2922.933000,1,1,1.050000,1,63,27,625
bug-tangentbug,no_roads,arena,381,311,1,462.912000,1,1,1.000000,1,15,6,625
bug-tangentbug,no_roads,arena,174,242,1,846.460000,1,1,1.285714,1,27,11,625
bug-tangentbug,no_roads,arena,375,115,1,1771.890000,1,1,1.200000,1,54,22,625
bug-tangentbug,no_roads,arena,104,427,1,1306.345000,1,1,1.000000,1,39,16,625
bug-tangentbug,no_roads,arena,110,404,1,1929.016000,1,1,1.166667,1,42,18,625
bug-tangentbug,no_roads,arena,388,297,1,986.973000,1,1,1.000000,1,27,11,625
bug-tangentbug,no_roads,arena,44,514,1,2028.276000,1,1,1.000000,1,57,24,625
bug-tangentbug,no_roads,arena,604,139,1,2026.244000,1,1,1.000000,1,57,24,625
bug-tangentbug,no_roads,arena,425,88,1,2284.147000,1,1,1.214286,1,51,21,625
bug-tangentbug,no_roads,arena,620,328,1,2048.189000,1,1,1.117647,1,57,24,625
bug-tangentbug,no_roads,arena,407,214,1,836.813000,1,1,1.375000,1,33,13,625
bug-tangentbug,no_roads,arena,78,46,1,1301.546000,1,1,1.000000,1,54,22,625
bug-tangentbug,no_roads,arena,257,324,1,1638.581000,1,1,1.176471,1,60,24,625
bug-tangentbug,no_roads,arena,89,262,1,318.401000,1,1,1.000000,1,21,8,625
bug-tangentbug,no_roads,arena,114,427,1,2409.664000,1,1,1.266667,1,57,25,625
bug-tangentbug,no_roads,arena,311,508,1,802.596000,1,1,1.000000,1,24,10,625
bug-tangentbug,no_roads,arena,410,181,1,1088.879000,1,1,1.222222,1,33,14,625
bug-tangentbug,no_roads,arena,416,399,1,443.369000,1,1,1.000000,1,24,9,625
bug-tangentbug,no_roads,arena,233,300,1,825.870000,1,1,1.125000,1,27,11,625
bug-tangentbug,no_roads,arena,80,191,1,1079.648000,1,1,1.090909,1,36,15,625
bug-tangentbug,no_roads,arena,601,275,1,626.326000,1,1,1.000000,1,39,16,625
bug-tangentbug,no_roads,arena,182,518,1,1940.712000,1,1,1.384615,0,54,23,625
bug-tangentbug,no_roads,arena,426,303,1,240.306000,1,1,1.000000,1,15,6,625
bug-tangentbug,no_roads,arena,248,363,1,633.416000,1,1,1.000000,1,30,12,625
bug-tangentbug,no_roads,arena,57,258,1,725.949000,1,1,1.125000,1,27,11,625
bug-tangentbug,no_roads,arena,32,354,1,1103.080000,1,1,1.000000,1,39,16,625
bug-tangentbug,no_roads,arena,450,301,1,218.550000,1,1,1.000000,1,18,7,625
bug-tangentbug,no_roads,arena,74,235,1,853.771000,1,1,1.000000,1,42,17,625
bug-tangentbug,no_roads,arena,352,236,1,747.467000,1,1,1.000000,1,27,11,625
bug-tangentbug,no_roads,arena,566,445,1,345.766000,1,1,1.000000,1,15,6,625
bug-tangentbug,no_roads,arena,513,160,1,1087.146000,1,1,1.000000,1,42,17,625
bug-tangentbug,no_roads,arena,298,156,1,1702.692000,1,1,1.176471,1,60,25,625
bug-tangentbug,no_roads,arena,277,606,1,1283.870000,1,1,1.000000,1,39,17,625
bug-tangentbug,no_roads,arena,296,480,1,1472.091000,1,1,1.062500,1,51,21,625
bug-tangentbug,no_roads,arena,448,407,1,1484.643000,1,1,1.062500,1,51,21,625
bug-tangentbug,no_roads,arena,248,155,1,1664.946000,1,1,1.000000,1,54,23,625
bug-tangentbug,no_roads,arena,576,553,1,8.505000,1,1,1.000000,1,6,2,625
bug-visbug21,no_roads,arena,126,25,1,76.344000,1,1,1.000000,1,12,4,625
bug-visbug21,no_roads,arena,308,275,1,111.655000,1,1,1.000000,1,24,8,625
bug-visbug21,no_roads,arena,252,156,1,149.122000,0,1,,1,15,6,625
bug-visbug21,no_roads,arena,115,613,1,434.770000,1,1,1.150000,1,69,25,625
bug-visbug21,no_roads,arena,99,473,1,230.644000,1,1,1.000000,1,45,15,625
bug-visbug21,no_roads,arena,32,30,1,48.440000,1,1,1.000000,1,6,2,625
bug-visbug21,no_roads,arena,105,247,1,265.098000,1,1,1.222222,1,66,23,625
bug-visbug21,no_roads,arena,262,572,1,194.683000,1,1,1.000000,1,36,12,625
bug-visbug21,no_roads,arena,27,222,1,310.668000,1,1,1.045455,1,69,24,625
bug-visbug21,no_roads,arena,613,470,1,150.974000,1,1,1.000000,1,21,7,625
bug-visbug21,no_roads,arena,249,502,1,414.562000,1,1,1.045455,1,69,24,625
bug-visbug21,no_roads,arena,311,6,1,162.404000,1,1,1.000000,1,36,12,625
bug-visbug21,no_roads,arena,178,473,1,367.075000,1,1,1.050000,1,63,23,625
bug-visbug21,no_roads,arena,381,311,1,91.609000,1,1,1.000000,1,15,5,625
bug-visbug21,no_roads,arena,174,242,1,176.575000,1,1,1.714286,1,36,13,625
bug-visbug21,no_roads,arena,375,115,1,247.668000,1,1,1.000000,1,45,15,625
bug-visbug21,no_roads,arena,104,427,1,196.439000,1,1,1.000000,1,39,13,625
bug-visbug21,no_roads,arena,110,404,1,170.512000,1,1,1.000000,1,36,12,625
bug-visbug21,no_roads,arena,388,297,1,143.782000,1,1,1.000000,1,27,9,625
