algo,scenario,map,start,goal,n_goals,total_time_us,reached,ref_reachable,opt_ratio,first_move_correct,cost_walked,steps_taken,tiles_revealed
astar-jps-mpsp,no_roads,corridors,30,95,1,43.508000,1,1,1.000000,1,84,28,961
astar-jps-mpsp,no_roads,corridors,272,291,1,82.002000,1,1,1.000000,1,63,21,961
astar-jps-mpsp,no_roads,corridors,680,818,1,94.893000,1,1,1.000000,1,66,22,961
astar-jps-mpsp,no_roads,corridors,27,764,1,125.751000,1,1,1.000000,1,78,26,961
astar-jps-mpsp,no_roads,corridors,245,946,1,73.872000,1,1,1.000000,1,96,32,961
astar-jps-mpsp,no_roads,corridors,878,931,1,40.770000,1,1,1.000000,1,27,9,961
astar-jps-mpsp,no_roads,corridors,743,556,1,21.773000,1,1,1.000000,1,18,6,961
astar-jps-mpsp,no_roads,corridors,274,597,1,222.688000,1,1,1.000000,1,105,35,961
astar-jps-mpsp,no_roads,corridors,801,355,1,301.789000,1,1,1.000000,1,84,28,961
astar-jps-mpsp,no_roads,corridors,6,184,1,86.974000,1,1,1.000000,1,72,24,961
astar-jps-mpsp,no_roads,corridors,927,559,1,227.337000,1,1,1.000000,1,105,35,961
astar-jps-mpsp,no_roads,corridors,443,355,1,139.869000,1,1,1.000000,1,63,21,961
astar-jps-mpsp,no_roads,corridors,179,268,1,45.290000,1,1,1.000000,1,27,9,961
astar-jps-mpsp,with_roads,corridors,867,121,1,67.095000,1,1,1.000000,1,72,24,961
astar-jps-mpsp,with_roads,corridors,25,349,1,152.223000,1,1,1.226415,1,65,23,961
astar-jps-mpsp,with_roads,corridors,307,278,1,26.652000,1,1,1.000000,1,6,2,961
astar-jps-mpsp,with_roads,corridors,156,107,1,64.568000,1,1,1.615385,1,42,14,961
astar-jps-mpsp,with_roads,corridors,905,743,1,126.194000,1,1,1.000000,1,78,26,961
astar-jps-mpsp,with_roads,corridors,89,803,1,114.504000,1,1,1.000000,1,69,23,961
astar-jps-mpsp,with_roads,corridors,559,32,1,66.844000,1,1,1.000000,1,51,17,961
astar-jps-mpsp,with_roads,corridors,30,95,1,51.616000,1,1,1.538462,1,80,28,961
astar-jps-mpsp,with_roads,corridors,272,291,1,105.110000,1,1,1.113208,1,59,21,961
astar-jps-mpsp,with_roads,corridors,680,818,1,114.624000,1,1,1.000000,1,66,22,961
astar-jps-mpsp,with_roads,corridors,27,764,1,144.518000,1,1,1.444444,1,78,26,961
astar-jps-mpsp,with_roads,corridors,245,946,1,96.064000,1,1,1.066667,0,96,32,961
astar-jps-mpsp,with_roads,corridors,878,931,1,49.754000,1,1,1.000000,1,27,9,961
astar-jps-mpsp,with_roads,corridors,743,556,1,28.238000,1,1,1.000000,1,18,6,961
astar-jps-mpsp,with_roads,corridors,274,597,1,288.060000,1,1,1.134831,1,101,35,961
astar-jps-mpsp,with_roads,corridors,801,355,1,218.717000,1,1,1.000000,1,84,28,961
astar-jps-mpsp,with_roads,corridors,6,184,1,71.275000,1,1,1.545455,0,68,24,961
astar-jps-mpsp,with_roads,corridors,927,559,1,205.174000,1,1,1.000000,1,105,35,961
astar-jps-mpsp,with_roads,corridors,443,355,1,124.178000,1,1,1.000000,1,63,21,961
astar-jps-mpsp,with_roads,corridors,179,268,1,41.381000,1,1,1.000000,1,19,9,961
astar-jps-mpsp,no_roads,craters,1136,308,1,423.591000,1,1,1.000000,1,102,34,1500
astar-jps-mpsp,no_roads,craters,120,1330,1,509.628000,1,1,1.000000,1,90,30,1500
astar-jps-mpsp,no_roads,craters,555,505,1,34.107000,1,1,1.000000,1,3,1,1500
astar-jps-mpsp,no_roads,craters,471,345,1,165.695000,1,1,1.000000,1,81,27,1500
astar-jps-mpsp,no_roads,craters,1319,289,1,356.817000,1,1,1.000000,1,102,34,1500
astar-jps-mpsp,no_roads,craters,1202,1329,1,314.800000,1,1,1.000000,1,87,29,1500
astar-jps-mpsp,no_roads,craters,997,269,1,374.350000,1,1,1.000000,1,87,29,1500
astar-jps-mpsp,no_roads,craters,1061,794,1,211.362000,1,1,1.000000,1,99,33,1500
astar-jps-mpsp,no_roads,craters,144,136,1,124.288000,1,1,1.000000,1,39,13,1500
astar-jps-mpsp,no_roads,craters,278,466,1,60.451000,1,1,1.000000,1,36,12,1500
astar-jps-mpsp,no_roads,craters,485,932,1,65.216000,1,1,1.000000,1,27,9,1500
astar-jps-mpsp,no_roads,craters,1084,127,1,124.925000,1,1,1.000000,1,57,19,1500
astar-jps-mpsp,no_roads,craters,1019,437,1,205.655000,1,1,1.000000,1,81,27,1500
astar-jps-mpsp,no_roads,craters,1275,1157,1,56.833000,1,1,1.000000,1,54,18,1500
astar-jps-mpsp,no_roads,craters,1242,997,1,70.774000,1,1,1.000000,1,18,6,1500
astar-jps-mpsp,no_roads,craters,788,468,1,215.179000,1,1,1.000000,1,69,23,1500
astar-jps-mpsp,no_roads,craters,835,1058,1,326.795000,1,1,1.000000,1,99,33,1500
astar-jps-mpsp,no_roads,craters,559,67,1,114.790000,1,1,1.000000,1,33,11,1500
astar-jps-mpsp,no_roads,craters,1368,382,1,189.424000,1,1,1.000000,1,87,29,1500
astar-jps-mpsp,no_roads,craters,1237,794,1,46.152000,1,1,1.000000,1,27,9,1500
astar-jps-mpsp,with_roads,craters,1136,308,1,269.378000,1,1,1.397260,1,102,34,1500
astar-jps-mpsp,with_roads,craters,120,1330,1,308.080000,1,1,1.000000,1,80,30,1500
astar-jps-mpsp,with_roads,craters,555,505,1,18.707000,1,1,1.000000,1,3,1,1500
astar-jps-mpsp,with_roads,craters,471,345,1,91.602000,1,1,1.170213,1,55,27,1500
astar-jps-mpsp,with_roads,craters,1319,289,1,225.723000,1,1,1.204819,0,100,34,1500
astar-jps-mpsp,with_roads,craters,1202,1329,1,161.918000,1,1,1.000000,1,87,29,1500
astar-jps-mpsp,with_roads,craters,997,269,1,193.606000,1,1,1.145455,1,63,29,1500
astar-jps-mpsp,with_roads,craters,1061,794,1,102.989000,1,1,1.053191,0,99,33,1500
astar-jps-mpsp,with_roads,craters,144,136,1,60.004000,1,1,1.054054,1,39,13,1500
astar-jps-mpsp,with_roads,craters,278,466,1,29.125000,1,1,1.047619,1,22,12,1500
astar-jps-mpsp,with_roads,craters,485,932,1,29.036000,1,1,1.000000,1,27,9,1500
astar-jps-mpsp,with_roads,craters,1084,127,1,106.379000,1,1,1.000000,1,53,19,1500
astar-jps-mpsp,with_roads,craters,1019,437,1,138.598000,1,1,1.265625,1,81,27,1500
astar-jps-mpsp,with_roads,craters,1275,1157,1,27.703000,1,1,1.000000,1,54,18,1500
astar-jps-mpsp,with_roads,craters,1242,997,1,26.395000,1,1,1.000000,1,18,6,1500
astar-jps-mpsp,with_roads,craters,788,468,1,107.192000,1,1,1.000000,1,55,23,1500
astar-jps-mpsp,with_roads,craters,835,1058,1,168.817000,1,1,1.100000,1,99,33,1500
astar-jps-mpsp,with_roads,craters,559,67,1,63.277000,1,1,1.192308,1,31,11,1500
astar-jps-mpsp,with_roads,craters,1368,382,1,108.777000,1,1,1.115385,1,87,29,1500
astar-jps-mpsp,with_roads,craters,1237,794,1,23.627000,1,1,1.000000,1,27,9,1500
astar-jps-mpsp,no_roads,cubes,1665,300,1,222.580000,1,1,1.000000,1,93,31,2500
astar-jps-mpsp,no_roads,cubes,55,1925,1,141.891000,1,1,1.000000,1,111,37,2500
astar-jps-mpsp,no_roads,cubes,735,665,1,504.443000,1,1,1.000000,1,120,40,2500
astar-jps-mpsp,no_roads,cubes,612,384,1,511.561000,1,1,1.000000,1,144,48,2500
astar-jps-mpsp,no_roads,cubes,1912,280,1,108.345000,1,1,1.000000,1,102,34,2500
astar-jps-mpsp,no_roads,cubes,1770,1923,1,57.053000,1,1,1.000000,1,9,3,2500
astar-jps-mpsp,no_roads,cubes,2357,1420,1,274.328000,1,1,1.000000,1,84,28,2500
astar-jps-mpsp,no_roads,cubes,232,1540,1,85.351000,1,1,1.000000,1,78,26,2500
astar-jps-mpsp,no_roads,cubes,1120,78,1,58.503000,1,1,1.000000,1,69,23,2500
astar-jps-mpsp,no_roads,cubes,74,246,1,176.582000,1,1,1.000000,1,141,47,2500
astar-jps-mpsp,no_roads,cubes,601,635,1,272.461000,1,1,1.000000,1,147,49,2500
astar-jps-mpsp,no_roads,cubes,1321,1580,1,71.422000,1,1,1.000000,1,36,12,2500
astar-jps-mpsp,no_roads,cubes,66,1457,1,56.329000,1,1,1.000000,1,84,28,2500
astar-jps-mpsp,no_roads,cubes,544,1863,1,378.445000,1,1,1.000000,1,159,53,2500
astar-jps-mpsp,no_roads,cubes,1707,1827,1,90.728000,1,1,1.000000,1,72,24,2500
astar-jps-mpsp,no_roads,cubes,1420,1115,1,25.064000,1,1,1.000000,1,18,6,2500
astar-jps-mpsp,no_roads,cubes,605,1188,1,85.112000,1,1,1.000000,1,111,37,2500
astar-jps-mpsp,no_roads,cubes,1537,741,1,47.718000,1,1,1.000000,1,48,16,2500
astar-jps-mpsp,no_roads,cubes,2114,2292,1,379.777000,1,1,1.000000,1,171,57,2500
astar-jps-mpsp,no_roads,cubes,13,1988,1,228.903000,1,1,1.000000,1,165,55,2500
astar-jps-mpsp,with_roads,cubes,1665,300,1,221.642000,1,1,1.131148,1,69,31,2500
astar-jps-mpsp,with_roads,cubes,55,1925,1,142.786000,1,1,1.356164,0,99,37,2500
astar-jps-mpsp,with_roads,cubes,735,665,1,480.958000,1,1,1.147059,1,78,40,2500
astar-jps-mpsp,with_roads,cubes,612,384,1,494.754000,1,1,1.363636,1,120,48,2500
astar-jps-mpsp,with_roads,cubes,1912,280,1,85.523000,1,1,1.000000,1,100,34,2500
astar-jps-mpsp,with_roads,cubes,1770,1923,1,24.629000,1,1,1.000000,1,9,3,2500
astar-jps-mpsp,with_roads,cubes,2357,1420,1,154.693000,1,1,1.000000,1,84,28,2500
astar-jps-mpsp,with_roads,cubes,232,1540,1,52.993000,1,1,1.200000,1,78,26,2500
astar-jps-mpsp,with_roads,cubes,1120,78,1,48.910000,1,1,1.014706,0,69,23,2500
astar-jps-mpsp,with_roads,cubes,74,246,1,154.639000,1,1,1.036765,1,141,47,2500
astar-jps-mpsp,with_roads,cubes,601,635,1,285.860000,1,1,1.433735,1,119,49,2500
astar-jps-mpsp,with_roads,cubes,1321,1580,1,60.636000,1,1,1.285714,0,36,12,2500
astar-jps-mpsp,with_roads,cubes,66,1457,1,54.500000,1,1,1.176471,1,80,28,2500
astar-jps-mpsp,with_roads,cubes,544,1863,1,334.362000,1,1,1.201550,1,155,53,2500
astar-jps-mpsp,with_roads,cubes,1707,1827,1,79.676000,1,1,1.000000,1,72,24,2500
astar-jps-mpsp,with_roads,cubes,1420,1115,1,18.639000,1,1,1.125000,1,18,6,2500
astar-jps-mpsp,with_roads,cubes,605,1188,1,80.495000,1,1,1.765957,0,83,37,2500
astar-jps-mpsp,with_roads,cubes,1537,741,1,41.670000,1,1,1.210526,1,46,16,2500
astar-jps-mpsp,with_roads,cubes,2114,2292,1,345.962000,1,1,1.369748,1,163,57,2500
astar-jps-mpsp,with_roads,cubes,13,1988,1,211.169000,1,1,1.643678,1,143,55,2500
astar-jps-mpsp,no_roads,default_large1,1441,264,1,163.611000,1,1,1.000000,1,93,31,1600
astar-jps-mpsp,no_roads,default_large1,53,627,1,83.897000,1,1,1.000000,1,45,15,1600
astar-jps-mpsp,no_roads,default_large1,563,516,1,96.146000,1,1,1.000000,1,99,33,1600
astar-jps-mpsp,no_roads,default_large1,326,242,1,31.741000,1,1,1.000000,1,12,4,1600
astar-jps-mpsp,no_roads,default_large1,1539,1226,1,71.050000,1,1,1.000000,1,36,12,1600
astar-jps-mpsp,no_roads,default_large1,207,1329,1,82.461000,1,1,1.000000,1,84,28,1600
astar-jps-mpsp,no_roads,default_large1,956,67,1,219.234000,1,1,1.000000,1,75,25,1600
astar-jps-mpsp,no_roads,default_large1,63,222,1,95.585000,1,1,1.000000,1,45,15,1600
astar-jps-mpsp,no_roads,default_large1,506,536,1,59.938000,1,1,1.000000,1,30,10,1600
astar-jps-mpsp,no_roads,default_large1,1136,1355,1,86.687000,1,1,1.000000,1,57,19,1600
astar-jps-mpsp,no_roads,default_large1,56,1262,1,195.609000,1,1,1.000000,1,90,30,1600
astar-jps-mpsp,no_roads,default_large1,461,1467,1,235.588000,1,1,1.000000,1,75,25,1600
astar-jps-mpsp,no_roads,default_large1,1592,1226,1,180.446000,1,1,1.000000,1,45,15,1600
astar-jps-mpsp,no_roads,default_large1,951,510,1,64.224000,1,1,1.000000,1,33,11,1600
astar-jps-mpsp,no_roads,default_large1,1012,1326,1,55.279000,1,1,1.000000,1,24,8,1600
astar-jps-mpsp,no_roads,default_large1,633,13,1,68.450000,1,1,1.000000,1,60,20,1600
astar-jps-mpsp,no_roads,default_large1,372,1585,1,96.139000,1,1,1.000000,1,90,30,1600
astar-jps-mpsp,no_roads,default_large1,957,773,1,55.628000,1,1,1.000000,1,72,24,1600
astar-jps-mpsp,no_roads,default_large1,633,362,1,90.134000,1,1,1.000000,1,93,31,1600
astar-jps-mpsp,no_roads,default_large1,497,766,1,67.873000,1,1,1.000000,1,33,11,1600
astar-jps-mpsp,with_roads,default_large1,1441,264,1,191.257000,1,1,1.246575,1,91,31,1600
astar-jps-mpsp,with_roads,default_large1,53,627,1,98.091000,1,1,1.051282,0,41,15,1600
astar-jps-mpsp,with_roads,default_large1,563,516,1,127.860000,1,1,1.736842,0,99,33,1600
astar-jps-mpsp,with_roads,default_large1,326,242,1,48.828000,1,1,1.000000,1,12,4,1600
astar-jps-mpsp,with_roads,default_large1,1539,1226,1,104.598000,1,1,1.000000,1,36,12,1600
astar-jps-mpsp,with_roads,default_large1,207,1329,1,130.834000,1,1,1.750000,0,84,28,1600
astar-jps-mpsp,with_roads,default_large1,956,67,1,290.128000,1,1,1.237288,1,73,25,1600
astar-jps-mpsp,with_roads,default_large1,63,222,1,73.268000,1,1,1.242424,1,41,15,1600
astar-jps-mpsp,with_roads,default_large1,506,536,1,56.691000,1,1,1.000000,1,30,10,1600
astar-jps-mpsp,with_roads,default_large1,1136,1355,1,90.159000,1,1,1.000000,1,57,19,1600
astar-jps-mpsp,with_roads,default_large1,56,1262,1,228.703000,1,1,1.061728,1,86,30,1600
astar-jps-mpsp,with_roads,default_large1,461,1467,1,458.518000,1,1,1.000000,1,75,25,1600
astar-jps-mpsp,with_roads,default_large1,1592,1226,1,206.903000,1,1,1.000000,1,45,15,1600
astar-jps-mpsp,with_roads,default_large1,951,510,1,48.527000,1,1,1.000000,1,33,11,1600
astar-jps-mpsp,with_roads,default_large1,1012,1326,1,37.842000,1,1,1.100000,1,22,8,1600
astar-jps-mpsp,with_roads,default_large1,633,13,1,47.449000,1,1,1.470588,0,50,20,1600
astar-jps-mpsp,with_roads,default_large1,372,1585,1,70.185000,1,1,1.058824,0,90,30,1600
astar-jps-mpsp,with_roads,default_large1,957,773,1,44.935000,1,1,1.000000,1,72,24,1600
astar-jps-mpsp,with_roads,default_large1,633,362,1,70.804000,1,1,1.576271,0,93,31,1600
astar-jps-mpsp,with_roads,default_large1,497,766,1,52.187000,1,1,1.000000,1,33,11,1600
astar-jps-mpsp,no_roads,default_large2,238,51,1,93.203000,1,1,1.000000,1,111,37,1500
astar-jps-mpsp,no_roads,default_large2,659,587,1,204.600000,1,1,1.000000,1,102,34,1500
astar-jps-mpsp,no_roads,default_large2,541,303,1,165.829000,1,1,1.000000,1,135,45,1500
astar-jps-mpsp,no_roads,default_large2,218,1306,1,91.258000,1,1,1.000000,1,66,22,1500
astar-jps-mpsp,no_roads,default_large2,184,1443,1,77.386000,1,1,1.000000,1,75,25,1500
astar-jps-mpsp,no_roads,default_large2,1008,65,1,99.410000,1,1,1.000000,1,57,19,1500
astar-jps-mpsp,no_roads,default_large2,61,197,1,77.543000,1,1,1.000000,1,108,36,1500
astar-jps-mpsp,no_roads,default_large2,529,562,1,55.298000,1,1,1.000000,1,51,17,1500
astar-jps-mpsp,no_roads,default_large2,1212,1466,1,104.393000,1,1,1.000000,1,33,11,1500
astar-jps-mpsp,no_roads,default_large2,54,1351,1,103.640000,1,1,1.000000,1,78,26,1500
astar-jps-mpsp,no_roads,default_large2,483,1306,1,198.531000,1,1,1.000000,1,81,27,1500
astar-jps-mpsp,no_roads,default_large2,1003,533,1,111.595000,1,1,1.000000,1,90,30,1500
astar-jps-mpsp,no_roads,default_large2,1073,1440,1,71.659000,1,1,1.000000,1,51,17,1500
astar-jps-mpsp,no_roads,default_large2,667,13,1,43.281000,1,1,1.000000,1,39,13,1500
astar-jps-mpsp,no_roads,default_large2,365,1009,1,40.010000,1,1,1.000000,1,39,13,1500
astar-jps-mpsp,no_roads,default_large2,815,667,1,21.251000,1,1,1.000000,1,9,3,1500
astar-jps-mpsp,no_roads,default_large2,354,522,1,70.134000,1,1,1.000000,1,60,20,1500
astar-jps-mpsp,no_roads,default_large2,805,218,1,46.436000,1,1,1.000000,1,54,18,1500
astar-jps-mpsp,no_roads,default_large2,195,912,1,115.718000,1,1,1.000000,1,105,35,1500
astar-jps-mpsp,no_roads,default_large2,204,863,1,46.488000,1,1,1.000000,1,57,19,1500
astar-jps-mpsp,with_roads,default_large2,238,51,1,64.799000,1,1,1.758065,0,109,37,1500
astar-jps-mpsp,with_roads,default_large2,659,587,1,153.845000,1,1,1.362319,0,94,34,1500
astar-jps-mpsp,with_roads,default_large2,541,303,1,121.516000,1,1,1.705128,0,133,45,1500
astar-jps-mpsp,with_roads,default_large2,218,1306,1,66.453000,1,1,1.032258,1,64,22,1500
astar-jps-mpsp,with_roads,default_large2,184,1443,1,53.133000,1,1,1.131148,1,69,25,1500
astar-jps-mpsp,with_roads,default_large2,1008,65,1,72.096000,1,1,1.177778,1,53,19,1500
astar-jps-mpsp,with_roads,default_large2,61,197,1,53.074000,1,1,1.317073,0,108,36,1500
astar-jps-mpsp,with_roads,default_large2,529,562,1,38.504000,1,1,2.142857,1,45,17,1500
astar-jps-mpsp,with_roads,default_large2,1212,1466,1,69.885000,1,1,1.000000,1,33,11,1500
astar-jps-mpsp,with_roads,default_large2,54,1351,1,54.725000,1,1,1.238095,0,78,26,1500
astar-jps-mpsp,with_roads,default_large2,483,1306,1,100.777000,1,1,1.132353,1,77,27,1500
astar-jps-mpsp,with_roads,default_large2,1003,533,1,55.858000,1,1,1.312500,1,84,30,1500
astar-jps-mpsp,with_roads,default_large2,1073,1440,1,46.170000,1,1,1.000000,1,51,17,1500
astar-jps-mpsp,with_roads,default_large2,667,13,1,37.855000,1,1,1.318182,1,29,13,1500
astar-jps-mpsp,with_roads,default_large2,365,1009,1,25.777000,1,1,1.057143,1,37,13,1500
astar-jps-mpsp,with_roads,default_large2,815,667,1,17.116000,1,1,1.000000,1,9,3,1500
astar-jps-mpsp,with_roads,default_large2,354,522,1,63.179000,1,1,1.500000,1,48,20,1500
astar-jps-mpsp,with_roads,default_large2,805,218,1,43.744000,1,1,1.040000,1,52,18,1500
astar-jps-mpsp,with_roads,default_large2,195,912,1,116.253000,1,1,1.174419,1,101,35,1500
astar-jps-mpsp,with_roads,default_large2,204,863,1,49.034000,1,1,1.540541,0,57,19,1500
astar-jps-mpsp,no_roads,default_medium1,724,119,1,143.765000,1,1,1.000000,1,87,29,900
astar-jps-mpsp,no_roads,default_medium1,25,843,1,167.937000,1,1,1.000000,1,93,31,900
astar-jps-mpsp,no_roads,default_medium1,311,279,1,24.092000,1,1,1.000000,1,6,2,900
astar-jps-mpsp,no_roads,default_medium1,252,153,1,36.343000,1,1,1.000000,1,27,9,900
astar-jps-mpsp,no_roads,default_medium1,838,109,1,70.024000,1,1,1.000000,1,72,24,900
astar-jps-mpsp,no_roads,default_medium1,766,842,1,46.342000,1,1,1.000000,1,42,14,900
astar-jps-mpsp,no_roads,default_medium1,612,93,1,43.991000,1,1,1.000000,1,51,17,900
astar-jps-mpsp,no_roads,default_medium1,667,481,1,31.909000,1,1,1.000000,1,21,7,900
astar-jps-mpsp,no_roads,default_medium1,32,30,1,21.487000,1,1,1.000000,1,6,2,900
astar-jps-mpsp,no_roads,default_medium1,99,246,1,38.552000,1,1,1.000000,1,21,7,900
astar-jps-mpsp,no_roads,default_medium1,262,570,1,28.750000,1,1,1.000000,1,66,22,900
astar-jps-mpsp,no_roads,default_medium1,679,27,1,56.040000,1,1,1.000000,1,66,22,900
astar-jps-mpsp,no_roads,default_medium1,629,224,1,43.265000,1,1,1.000000,1,45,15,900
astar-jps-mpsp,no_roads,default_medium1,814,737,1,34.022000,1,1,1.000000,1,39,13,900
astar-jps-mpsp,no_roads,default_medium1,798,612,1,16.024000,1,1,1.000000,1,18,6,900
astar-jps-mpsp,no_roads,default_medium1,478,249,1,37.919000,1,1,1.000000,1,57,19,900
astar-jps-mpsp,no_roads,default_medium1,509,665,1,92.838000,1,1,1.000000,1,75,25,900
astar-jps-mpsp,no_roads,default_medium1,314,6,1,20.662000,1,1,1.000000,1,30,10,900
astar-jps-mpsp,no_roads,default_medium1,861,177,1,45.221000,1,1,1.000000,1,69,23,900
astar-jps-mpsp,no_roads,default_medium1,793,481,1,26.814000,1,1,1.000000,1,36,12,900
astar-jps-mpsp,with_roads,default_medium1,724,119,1,217.172000,1,1,1.074074,0,87,29,900
astar-jps-mpsp,with_roads,default_medium1,25,843,1,208.247000,1,1,1.023529,1,87,31,900
astar-jps-mpsp,with_roads,default_medium1,311,279,1,30.977000,1,1,1.000000,1,6,2,900
astar-jps-mpsp,with_roads,default_medium1,252,153,1,46.966000,1,1,1.000000,1,27,9,900
astar-jps-mpsp,with_roads,default_medium1,838,109,1,86.789000,1,1,1.478261,1,68,24,900
astar-jps-mpsp,with_roads,default_medium1,766,842,1,55.840000,1,1,1.000000,1,42,14,900
astar-jps-mpsp,with_roads,default_medium1,612,93,1,57.472000,1,1,1.689655,1,49,17,900
astar-jps-mpsp,with_roads,default_medium1,667,481,1,39.724000,1,1,1.000000,1,21,7,900
astar-jps-mpsp,with_roads,default_medium1,32,30,1,28.793000,1,1,2.000000,0,4,2,900
astar-jps-mpsp,with_roads,default_medium1,99,246,1,45.788000,1,1,1.000000,1,21,7,900
astar-jps-mpsp,with_roads,default_medium1,262,570,1,40.488000,1,1,1.224490,0,60,22,900
astar-jps-mpsp,with_roads,default_medium1,679,27,1,73.520000,1,1,1.200000,1,66,22,900
astar-jps-mpsp,with_roads,default_medium1,629,224,1,56.191000,1,1,1.875000,1,45,15,900
astar-jps-mpsp,with_roads,default_medium1,814,737,1,44.392000,1,1,1.000000,1,39,13,900
astar-jps-mpsp,with_roads,default_medium1,798,612,1,21.408000,1,1,1.000000,1,18,6,900
astar-jps-mpsp,with_roads,default_medium1,478,249,1,50.209000,1,1,1.827586,0,53,19,900
astar-jps-mpsp,with_roads,default_medium1,509,665,1,121.493000,1,1,1.126984,1,71,25,900
astar-jps-mpsp,with_roads,default_medium1,314,6,1,28.852000,1,1,1.400000,1,28,10,900
astar-jps-mpsp,with_roads,default_medium1,861,177,1,60.712000,1,1,1.101695,1,65,23,900
astar-jps-mpsp,with_roads,default_medium1,793,481,1,35.929000,1,1,1.000000,1,36,12,900
astar-jps-mpsp,no_roads,default_medium2,722,122,1,64.668000,1,1,1.000000,1,60,20,900
astar-jps-mpsp,no_roads,default_medium2,25,843,1,251.507000,1,1,1.000000,1,90,30,900
astar-jps-mpsp,no_roads,default_medium2,297,266,1,42.112000,1,1,1.000000,1,3,1,900
astar-jps-mpsp,no_roads,default_medium2,244,152,1,41.103000,1,1,1.000000,1,9,3,900
astar-jps-mpsp,no_roads,default_medium2,838,112,1,139.074000,1,1,1.000000,1,72,24,900
astar-jps-mpsp,no_roads,default_medium2,765,842,1,88.446000,1,1,1.000000,1,39,13,900
astar-jps-mpsp,no_roads,default_medium2,607,93,1,62.139000,1,1,1.000000,1,51,17,900
astar-jps-mpsp,no_roads,default_medium2,658,469,1,63.915000,1,1,1.000000,1,27,9,900
astar-jps-mpsp,no_roads,default_medium2,32,30,1,107.185000,1,1,1.000000,1,6,2,900
astar-jps-mpsp,no_roads,default_medium2,99,239,1,69.477000,1,1,1.000000,1,63,21,900
astar-jps-mpsp,no_roads,default_medium2,254,561,1,54.997000,1,1,1.000000,1,30,10,900
astar-jps-mpsp,no_roads,default_medium2,670,27,1,106.625000,1,1,1.000000,1,75,25,900
astar-jps-mpsp,no_roads,default_medium2,625,218,1,58.430000,1,1,1.000000,1,54,18,900
astar-jps-mpsp,no_roads,default_medium2,815,734,1,48.745000,1,1,1.000000,1,27,9,900
astar-jps-mpsp,no_roads,default_medium2,797,607,1,57.207000,1,1,1.000000,1,33,11,900
astar-jps-mpsp,no_roads,default_medium2,466,241,1,51.514000,1,1,1.000000,1,45,15,900
astar-jps-mpsp,no_roads,default_medium2,498,657,1,42.833000,1,1,1.000000,1,27,9,900
astar-jps-mpsp,no_roads,default_medium2,300,6,1,42.938000,1,1,1.000000,1,30,10,900
astar-jps-mpsp,no_roads,default_medium2,863,175,1,73.405000,1,1,1.000000,1,69,23,900
astar-jps-mpsp,no_roads,default_medium2,793,469,1,46.401000,1,1,1.000000,1,33,11,900
astar-jps-mpsp,with_roads,default_medium2,722,122,1,62.993000,1,1,1.750000,1,56,20,900
astar-jps-mpsp,with_roads,default_medium2,25,843,1,247.138000,1,1,1.036145,1,86,30,900
astar-jps-mpsp,with_roads,default_medium2,297,266,1,29.485000,1,1,1.000000,1,3,1,900
astar-jps-mpsp,with_roads,default_medium2,244,152,1,39.145000,1,1,1.000000,1,3,3,900
astar-jps-mpsp,with_roads,default_medium2,838,112,1,85.683000,1,1,1.000000,1,72,24,900
astar-jps-mpsp,with_roads,default_medium2,765,842,1,79.519000,1,1,1.000000,1,39,13,900
astar-jps-mpsp,with_roads,default_medium2,607,93,1,53.743000,1,1,1.444444,0,39,17,900
astar-jps-mpsp,with_roads,default_medium2,658,469,1,57.063000,1,1,1.000000,1,27,9,900
astar-jps-mpsp,with_roads,default_medium2,32,30,1,31.229000,1,1,1.000000,1,4,2,900
astar-jps-mpsp,with_roads,default_medium2,99,239,1,70.777000,1,1,1.000000,1,63,21,900
astar-jps-mpsp,with_roads,default_medium2,254,561,1,53.719000,1,1,1.000000,1,30,10,900
astar-jps-mpsp,with_roads,default_medium2,670,27,1,103.962000,1,1,1.092308,1,71,25,900
astar-jps-mpsp,with_roads,default_medium2,625,218,1,58.906000,1,1,1.384615,1,54,18,900
astar-jps-mpsp,with_roads,default_medium2,815,734,1,48.966000,1,1,1.000000,1,27,9,900
astar-jps-mpsp,with_roads,default_medium2,797,607,1,56.766000,1,1,1.000000,1,33,11,900
astar-jps-mpsp,with_roads,default_medium2,466,241,1,46.717000,1,1,1.210526,0,23,15,900
astar-jps-mpsp,with_roads,default_medium2,498,657,1,40.286000,1,1,1.000000,1,27,9,900
astar-jps-mpsp,with_roads,default_medium2,300,6,1,39.965000,1,1,1.400000,0,28,10,900
astar-jps-mpsp,with_roads,default_medium2,863,175,1,74.271000,1,1,1.061538,1,69,23,900
astar-jps-mpsp,with_roads,default_medium2,793,469,1,43.870000,1,1,1.064516,1,33,11,900
astar-jps-mpsp,no_roads,default_small1,366,58,1,104.601000,1,1,1.000000,1,48,16,400
astar-jps-mpsp,no_roads,default_small1,12,156,1,49.148000,1,1,1.000000,1,21,7,400
astar-jps-mpsp,no_roads,default_small1,141,127,1,37.675000,1,1,1.000000,1,18,6,400
astar-jps-mpsp,no_roads,default_small1,79,53,1,25.795000,1,1,1.000000,1,18,6,400
astar-jps-mpsp,no_roads,default_small1,386,309,1,26.894000,1,1,1.000000,1,18,6,400
astar-jps-mpsp,no_roads,default_small1,45,341,1,89.884000,1,1,1.000000,1,45,15,400
astar-jps-mpsp,no_roads,default_small1,240,16,1,52.377000,1,1,1.000000,1,48,16,400
